0 2
30 0
60 2
90 2
120 1
150 1
180 1
210 1
240 6
270 2
300 0
330 2
360 8
390 8
420 3
450 3
480 8
510 5
540 5
570 2
600 6
630 6
660 6
690 6
720 6
750 7
780 7
810 7
840 7
870 0
900 2
930 2
960 2
990 2
1020 8
1050 8
1080 8
1110 1
1140 2
1170 2
1200 8
1230 1
1260 1
1290 1
1320 3
1350 3
1380 5
1410 5
1440 5
1470 6
1500 2
1530 0
1560 6
1590 6
1620 6
1650 2
1680 2
1710 6
1740 2
1770 2
1800 6
1830 2
1860 0
1890 2
1920 6
1950 2
1980 2
2010 2
2040 2
2070 2
2100 2
2130 2
2160 6
2190 6
2220 2
2250 6
2280 6
2310 2
2340 6
2370 8
2400 1
2430 8
2460 8
2490 8
2520 8
2550 0
2580 0
2610 2
2640 2
2670 2
2700 2
2730 2
2760 1
2790 1
2820 2
2850 0
2880 0
2910 0
2940 6
2970 2
3000 7
3030 7
3060 7
3090 7
3120 6
3150 2
