0 3
30 3
60 8
90 0
120 2
150 0
180 0
210 6
240 6
270 2
300 0
330 0
360 0
390 0
420 0
450 6
480 0
510 6
540 2
570 2
600 2
630 6
660 6
690 6
720 0
750 2
780 8
810 1
840 1
870 3
900 3
930 1
960 1
990 2
1020 2
1050 8
1080 8
1110 8
1140 1
1170 8
1200 8
1230 0
1260 6
1290 4
1320 4
1350 0
1380 2
1410 2
1440 2
1470 0
1500 2
1530 4
1560 0
1590 2
1620 2
1650 2
1680 6
1710 0
1740 6
1770 0
1800 0
1830 2
1860 2
1890 2
1920 2
1950 2
1980 2
2010 2
2040 2
2070 0
2100 2
2130 4
2160 6
2190 1
2220 8
2250 6
2280 8
2310 1
2340 3
2370 3
2400 1
2430 1
2460 1
2490 1
2520 2
2550 2
2580 6
2610 6
2640 4
2670 4
2700 6
2730 2
2760 0
2790 2
2820 2
2850 2
2880 2
2910 2
2940 6
2970 2
3000 2
3030 2
3060 2
3090 2
3120 0
3150 2
