0 6.980000000000004 7.070000000000007 7.200000000000003 4.659999999999997 5.329999999999998 6.980000000000004 7.07 6.840000000000003 5.980000000000004 5.219999999999999 7.070000000000007 7.07 7.109999999999999 6.640000000000001 6.929999999999993
10 6.890000000000001 7.180000000000007 7.200000000000003 5.109999999999999 5.579999999999998 6.980000000000004 6.980000000000004 6.930000000000007 6.179999999999993 5.150000000000006 7.070000000000007 6.980000000000004 7.0 7.07 6.75
20 6.890000000000001 7.270000000000003 6.840000000000003 5.109999999999992 5.939999999999998 7.070000000000007 6.980000000000004 7.109999999999999 6.6100000000000065 5.150000000000006 7.070000000000007 7.07 7.0 6.890000000000001 6.840000000000003
30 6.890000000000001 7.270000000000003 6.75 4.859999999999999 5.939999999999998 6.980000000000004 6.980000000000004 7.019999999999996 6.609999999999992 5.219999999999999 6.980000000000004 6.979999999999997 6.840000000000003 6.439999999999998 6.840000000000003
40 6.980000000000004 7.070000000000007 6.840000000000003 4.230000000000004 5.420000000000002 7.069999999999993 7.07 6.909999999999997 6.519999999999996 5.329999999999998 6.980000000000004 6.979999999999997 6.840000000000003 6.460000000000008 6.909999999999997
50 6.980000000000004 7.090000000000003 7.090000000000003 4.299999999999997 4.969999999999999 6.980000000000004 7.07 6.75 6.069999999999993 5.329999999999998 7.070000000000007 7.07 6.930000000000007 6.799999999999997 6.909999999999997
60 6.980000000000004 6.980000000000004 7.200000000000003 4.6399999999999935 4.789999999999992 7.070000000000007 7.07 6.930000000000007 6.179999999999993 5.060000000000002 7.070000000000007 6.980000000000004 7.0 6.890000000000001 6.840000000000003
70 6.799999999999997 7.070000000000007 7.200000000000003 4.909999999999997 4.88000000000001 7.070000000000007 7.07 7.109999999999999 6.429999999999993 5.150000000000006 7.070000000000007 7.07 6.930000000000007 6.980000000000004 6.75
80 6.799999999999997 7.180000000000007 6.930000000000007 5.020000000000003 5.239999999999995 7.070000000000007 7.07 7.0 6.699999999999996 5.240000000000009 7.070000000000007 7.07 6.840000000000003 6.530000000000001 6.840000000000003
90 6.890000000000001 7.160000000000004 6.840000000000003 4.590000000000003 5.759999999999991 7.070000000000007 7.07 6.930000000000007 6.429999999999993 5.420000000000002 7.070000000000007 7.07 6.75 6.460000000000008 7.0
