###############################################################################
## t01KW
###############################################################################
181.31 244.0 t01_SEC_0
181.31 232.08 t01_SEC_30
181.31 239.24 t01_SEC_60
181.31 238.44 t01_SEC_90
181.31 228.11 t01_SEC_120
181.31 229.7 t01_SEC_150
181.31 229.7 t01_SEC_180
181.31 229.7 t01_SEC_210
173.86 219.37 t01_SEC_240
173.86 217.78 t01_SEC_270
173.86 213.8 t01_SEC_300
173.86 219.37 t01_SEC_330
173.86 220.96 t01_SEC_360
173.86 216.19 t01_SEC_390
173.86 205.85 t01_SEC_420
173.86 213.01 t01_SEC_450
173.86 203.47 t01_SEC_480
173.86 209.03 t01_SEC_510
173.86 212.21 t01_SEC_540
166.41 216.98 t01_SEC_570
166.41 212.21 t01_SEC_600
166.41 211.42 t01_SEC_630
166.41 210.62 t01_SEC_660
166.41 210.62 t01_SEC_690
166.41 219.37 t01_SEC_720
166.41 219.37 t01_SEC_750
166.41 222.54 t01_SEC_780
166.41 216.98 t01_SEC_810
166.41 216.98 t01_SEC_840
173.86 217.78 t01_SEC_870
173.86 220.96 t01_SEC_900
173.86 224.13 t01_SEC_930
173.86 222.54 t01_SEC_960
173.86 222.54 t01_SEC_990
173.86 221.75 t01_SEC_1020
173.86 220.96 t01_SEC_1050
173.86 223.34 t01_SEC_1080
173.86 228.11 t01_SEC_1110
171.38 228.11 t01_SEC_1140
171.38 227.31 t01_SEC_1170
171.38 218.57 t01_SEC_1200
171.38 225.72 t01_SEC_1230
171.38 222.54 t01_SEC_1260
171.38 216.98 t01_SEC_1290
171.38 218.57 t01_SEC_1320
171.38 211.42 t01_SEC_1350
171.38 210.62 t01_SEC_1380
171.38 207.44 t01_SEC_1410
171.38 203.47 t01_SEC_1440
161.44 207.44 t01_SEC_1470
161.44 208.24 t01_SEC_1500
161.44 201.88 t01_SEC_1530
161.44 206.65 t01_SEC_1560
161.44 209.03 t01_SEC_1590
161.44 207.44 t01_SEC_1620
161.44 206.65 t01_SEC_1650
161.44 208.24 t01_SEC_1680
161.44 201.88 t01_SEC_1710
163.93 209.83 t01_SEC_1740
163.93 208.24 t01_SEC_1770
163.93 214.6 t01_SEC_1800
163.93 217.78 t01_SEC_1830
163.93 200.29 t01_SEC_1860
163.93 205.85 t01_SEC_1890
163.93 200.29 t01_SEC_1920
163.93 202.67 t01_SEC_1950
163.93 204.26 t01_SEC_1980
163.93 203.47 t01_SEC_2010
161.44 205.06 t01_SEC_2040
161.44 202.67 t01_SEC_2070
161.44 205.06 t01_SEC_2100
161.44 203.47 t01_SEC_2130
161.44 203.47 t01_SEC_2160
161.44 203.47 t01_SEC_2190
161.44 209.03 t01_SEC_2220
161.44 209.83 t01_SEC_2250
161.44 208.24 t01_SEC_2280
161.44 209.83 t01_SEC_2310
161.44 199.5 t01_SEC_2340
163.93 201.88 t01_SEC_2370
163.93 203.47 t01_SEC_2400
163.93 202.67 t01_SEC_2430
163.93 201.88 t01_SEC_2460
163.93 201.88 t01_SEC_2490
163.93 204.26 t01_SEC_2520
163.93 201.88 t01_SEC_2550
163.93 201.09 t01_SEC_2580
163.93 221.75 t01_SEC_2610
163.93 221.75 t01_SEC_2640
163.93 219.37 t01_SEC_2670
163.93 216.98 t01_SEC_2700
163.93 212.21 t01_SEC_2730
163.93 210.62 t01_SEC_2760
163.93 197.11 t01_SEC_2790
163.93 194.73 t01_SEC_2820
163.93 192.34 t01_SEC_2850
163.93 198.7 t01_SEC_2880
163.93 209.83 t01_SEC_2910
163.93 214.6 t01_SEC_2940
163.93 215.39 t01_SEC_2970
163.93 211.42 t01_SEC_3000
163.93 207.44 t01_SEC_3030
163.93 216.98 t01_SEC_3060
163.93 211.42 t01_SEC_3090
163.93 209.83 t01_SEC_3120
163.93 216.98 t01_SEC_3150
###############################################################################
## t02KW
###############################################################################
163.93 212.21 t02_SEC_0
163.93 211.42 t02_SEC_30
163.93 213.01 t02_SEC_60
161.44 205.06 t02_SEC_90
161.44 208.24 t02_SEC_120
161.44 213.01 t02_SEC_150
161.44 213.01 t02_SEC_180
161.44 214.6 t02_SEC_210
161.44 214.6 t02_SEC_240
161.44 204.26 t02_SEC_270
161.44 211.42 t02_SEC_300
161.44 209.03 t02_SEC_330
161.44 205.85 t02_SEC_360
163.93 205.85 t02_SEC_390
163.93 197.91 t02_SEC_420
163.93 207.44 t02_SEC_450
163.93 207.44 t02_SEC_480
163.93 209.03 t02_SEC_510
163.93 209.03 t02_SEC_540
163.93 213.8 t02_SEC_570
163.93 215.39 t02_SEC_600
163.93 206.65 t02_SEC_630
163.93 209.83 t02_SEC_660
163.93 207.44 t02_SEC_690
163.93 205.85 t02_SEC_720
163.93 205.85 t02_SEC_750
163.93 201.88 t02_SEC_780
163.93 200.29 t02_SEC_810
163.93 194.73 t02_SEC_840
163.93 204.26 t02_SEC_870
163.93 203.47 t02_SEC_900
163.93 209.03 t02_SEC_930
163.93 198.7 t02_SEC_960
161.44 209.03 t02_SEC_990
161.44 206.65 t02_SEC_1020
161.44 201.09 t02_SEC_1050
161.44 208.24 t02_SEC_1080
161.44 212.21 t02_SEC_1110
161.44 200.29 t02_SEC_1140
161.44 207.44 t02_SEC_1170
161.44 198.7 t02_SEC_1200
161.44 202.67 t02_SEC_1230
161.44 203.47 t02_SEC_1260
163.93 204.26 t02_SEC_1290
163.93 209.83 t02_SEC_1320
163.93 209.83 t02_SEC_1350
163.93 204.26 t02_SEC_1380
163.93 204.26 t02_SEC_1410
163.93 197.11 t02_SEC_1440
163.93 201.88 t02_SEC_1470
163.93 201.88 t02_SEC_1500
163.93 200.29 t02_SEC_1530
163.93 200.29 t02_SEC_1560
163.93 201.88 t02_SEC_1590
163.93 200.29 t02_SEC_1620
163.93 204.26 t02_SEC_1650
163.93 204.26 t02_SEC_1680
163.93 204.26 t02_SEC_1710
163.93 204.26 t02_SEC_1740
163.93 207.44 t02_SEC_1770
163.93 212.21 t02_SEC_1800
163.93 209.83 t02_SEC_1830
163.93 209.03 t02_SEC_1860
163.93 209.03 t02_SEC_1890
163.93 213.8 t02_SEC_1920
163.93 206.65 t02_SEC_1950
163.93 206.65 t02_SEC_1980
163.93 218.57 t02_SEC_2010
163.93 209.83 t02_SEC_2040
163.93 212.21 t02_SEC_2070
163.93 216.98 t02_SEC_2100
163.93 214.6 t02_SEC_2130
163.93 219.37 t02_SEC_2160
168.9 215.39 t02_SEC_2190
168.9 220.16 t02_SEC_2220
168.9 213.8 t02_SEC_2250
168.9 216.98 t02_SEC_2280
168.9 209.83 t02_SEC_2310
168.9 209.03 t02_SEC_2340
168.9 205.85 t02_SEC_2370
168.9 211.42 t02_SEC_2400
168.9 216.19 t02_SEC_2430
168.9 213.01 t02_SEC_2460
163.93 211.42 t02_SEC_2490
163.93 213.8 t02_SEC_2520
163.93 209.03 t02_SEC_2550
163.93 209.03 t02_SEC_2580
163.93 202.67 t02_SEC_2610
163.93 203.47 t02_SEC_2640
163.93 207.44 t02_SEC_2670
163.93 201.09 t02_SEC_2700
163.93 211.42 t02_SEC_2730
163.93 217.78 t02_SEC_2760
163.93 217.78 t02_SEC_2790
163.93 224.93 t02_SEC_2820
163.93 216.19 t02_SEC_2850
163.93 213.01 t02_SEC_2880
163.93 203.47 t02_SEC_2910
163.93 208.24 t02_SEC_2940
163.93 202.67 t02_SEC_2970
163.93 202.67 t02_SEC_3000
163.93 204.26 t02_SEC_3030
163.93 213.01 t02_SEC_3060
163.93 210.62 t02_SEC_3090
166.41 216.19 t02_SEC_3120
166.41 207.44 t02_SEC_3150
###############################################################################
## t03KW
###############################################################################
166.41 205.06 t03_SEC_0
166.41 202.67 t03_SEC_30
166.41 198.7 t03_SEC_60
161.44 204.26 t03_SEC_90
161.44 207.44 t03_SEC_120
161.44 200.29 t03_SEC_150
161.44 204.26 t03_SEC_180
161.44 205.85 t03_SEC_210
161.44 208.24 t03_SEC_240
161.44 212.21 t03_SEC_270
161.44 204.26 t03_SEC_300
161.44 206.65 t03_SEC_330
161.44 209.03 t03_SEC_360
161.44 205.06 t03_SEC_390
161.44 205.06 t03_SEC_420
161.44 209.03 t03_SEC_450
161.44 205.06 t03_SEC_480
161.44 208.24 t03_SEC_510
161.44 209.03 t03_SEC_540
161.44 209.03 t03_SEC_570
161.44 209.03 t03_SEC_600
161.44 195.52 t03_SEC_630
161.44 195.52 t03_SEC_660
161.44 193.14 t03_SEC_690
161.44 193.14 t03_SEC_720
161.44 198.7 t03_SEC_750
161.44 194.73 t03_SEC_780
161.44 205.06 t03_SEC_810
161.44 203.47 t03_SEC_840
161.44 201.88 t03_SEC_870
161.44 202.67 t03_SEC_900
161.44 202.67 t03_SEC_930
161.44 213.8 t03_SEC_960
158.96 213.01 t03_SEC_990
158.96 208.24 t03_SEC_1020
158.96 199.5 t03_SEC_1050
158.96 199.5 t03_SEC_1080
158.96 198.7 t03_SEC_1110
