###############################################################################
## t01CH_WTD
###############################################################################
8.700000000000003 8.299999999999997 t01_SEC_0
8.700000000000003 8.399999999999999 t01_SEC_30
10.600000000000001 8.399999999999999 t01_SEC_60
10.600000000000001 8.400000000000006 t01_SEC_90
8.700000000000003 8.199999999999996 t01_SEC_120
8.700000000000003 8.100000000000001 t01_SEC_150
8.400000000000006 8.100000000000001 t01_SEC_180
8.400000000000006 8.199999999999996 t01_SEC_210
8.099999999999994 8.100000000000001 t01_SEC_240
8.099999999999994 7.800000000000004 t01_SEC_270
8.099999999999994 7.899999999999999 t01_SEC_300
8.099999999999994 7.600000000000001 t01_SEC_330
8.0 7.600000000000001 t01_SEC_360
7.600000000000001 7.600000000000001 t01_SEC_390
7.600000000000001 7.700000000000003 t01_SEC_420
7.799999999999997 7.600000000000001 t01_SEC_450
7.799999999999997 7.299999999999997 t01_SEC_480
8.099999999999994 7.399999999999999 t01_SEC_510
8.099999999999994 7.299999999999997 t01_SEC_540
7.899999999999999 7.299999999999997 t01_SEC_570
7.899999999999999 7.5 t01_SEC_600
7.800000000000004 7.399999999999999 t01_SEC_630
7.800000000000004 7.5 t01_SEC_660
7.800000000000004 7.5 t01_SEC_690
7.800000000000004 7.600000000000001 t01_SEC_720
7.700000000000003 7.5 t01_SEC_750
7.700000000000003 7.599999999999994 t01_SEC_780
8.0 7.5 t01_SEC_810
8.0 7.5 t01_SEC_840
7.899999999999999 7.799999999999997 t01_SEC_870
8.0 7.799999999999997 t01_SEC_900
8.0 7.700000000000003 t01_SEC_930
8.100000000000001 7.799999999999997 t01_SEC_960
8.100000000000001 7.600000000000001 t01_SEC_990
8.0 7.800000000000004 t01_SEC_1020
8.0 7.800000000000004 t01_SEC_1050
7.700000000000003 8.0 t01_SEC_1080
7.700000000000003 7.800000000000004 t01_SEC_1110
7.800000000000004 7.800000000000004 t01_SEC_1140
7.800000000000004 7.800000000000004 t01_SEC_1170
8.099999999999994 7.700000000000003 t01_SEC_1200
8.099999999999994 7.799999999999997 t01_SEC_1230
7.899999999999999 7.799999999999997 t01_SEC_1260
7.899999999999999 7.700000000000003 t01_SEC_1290
7.899999999999999 7.700000000000003 t01_SEC_1320
7.899999999999999 7.700000000000003 t01_SEC_1350
7.799999999999997 7.5 t01_SEC_1380
8.0 7.5 t01_SEC_1410
8.0 7.200000000000003 t01_SEC_1440
7.899999999999999 7.300000000000004 t01_SEC_1470
7.899999999999999 7.100000000000001 t01_SEC_1500
7.700000000000003 7.300000000000004 t01_SEC_1530
7.700000000000003 7.200000000000003 t01_SEC_1560
7.599999999999994 7.300000000000004 t01_SEC_1590
7.599999999999994 7.300000000000004 t01_SEC_1620
7.5 7.200000000000003 t01_SEC_1650
7.5 7.0 t01_SEC_1680
7.399999999999999 7.199999999999996 t01_SEC_1710
7.399999999999999 7.099999999999994 t01_SEC_1740
7.399999999999999 7.0 t01_SEC_1770
8.0 7.200000000000003 t01_SEC_1800
8.0 7.200000000000003 t01_SEC_1830
8.0 7.200000000000003 t01_SEC_1860
7.5 7.100000000000001 t01_SEC_1890
7.200000000000003 7.0 t01_SEC_1920
7.200000000000003 6.899999999999999 t01_SEC_1950
7.5 6.899999999999999 t01_SEC_1980
7.5 6.799999999999997 t01_SEC_2010
7.400000000000006 6.799999999999997 t01_SEC_2040
7.400000000000006 7.0 t01_SEC_2070
7.599999999999994 6.899999999999999 t01_SEC_2100
7.599999999999994 6.700000000000003 t01_SEC_2130
7.700000000000003 7.0 t01_SEC_2160
7.600000000000001 7.0 t01_SEC_2190
7.600000000000001 6.899999999999999 t01_SEC_2220
7.5 7.0 t01_SEC_2250
7.5 7.100000000000001 t01_SEC_2280
7.400000000000006 7.200000000000003 t01_SEC_2310
7.400000000000006 7.100000000000001 t01_SEC_2340
7.699999999999996 7.100000000000001 t01_SEC_2370
7.699999999999996 7.200000000000003 t01_SEC_2400
7.599999999999994 7.100000000000001 t01_SEC_2430
7.599999999999994 7.199999999999996 t01_SEC_2460
7.700000000000003 7.199999999999996 t01_SEC_2490
7.700000000000003 6.899999999999999 t01_SEC_2520
7.700000000000003 7.199999999999996 t01_SEC_2550
7.700000000000003 7.300000000000004 t01_SEC_2580
7.700000000000003 7.5 t01_SEC_2610
7.600000000000001 7.5 t01_SEC_2640
7.600000000000001 7.299999999999997 t01_SEC_2670
7.600000000000001 7.200000000000003 t01_SEC_2700
7.600000000000001 7.299999999999997 t01_SEC_2730
7.5 7.200000000000003 t01_SEC_2760
7.5 6.799999999999997 t01_SEC_2790
8.0 6.700000000000003 t01_SEC_2820
8.0 6.600000000000001 t01_SEC_2850
7.300000000000004 6.399999999999999 t01_SEC_2880
7.300000000000004 6.900000000000006 t01_SEC_2910
7.399999999999999 7.199999999999996 t01_SEC_2940
7.399999999999999 7.100000000000001 t01_SEC_2970
7.700000000000003 7.199999999999996 t01_SEC_3000
7.700000000000003 7.0 t01_SEC_3030
7.700000000000003 7.5 t01_SEC_3060
7.700000000000003 7.299999999999997 t01_SEC_3090
7.700000000000003 7.5 t01_SEC_3120
7.700000000000003 7.5 t01_SEC_3150
###############################################################################
## t02CH_WTD
###############################################################################
7.599999999999994 7.399999999999999 t02_SEC_0
7.599999999999994 7.5 t02_SEC_30
7.600000000000001 7.5 t02_SEC_60
7.599999999999994 7.200000000000003 t02_SEC_90
7.599999999999994 7.100000000000001 t02_SEC_120
8.100000000000001 7.300000000000004 t02_SEC_150
8.100000000000001 7.300000000000004 t02_SEC_180
7.700000000000003 7.5 t02_SEC_210
7.700000000000003 7.5 t02_SEC_240
