###############################################################################
## t01Loads
###############################################################################
74.0 77.0 t01_SEC_0
74.0 77.0 t01_SEC_30
73.0 76.0 t01_SEC_60
73.0 75.0 t01_SEC_90
72.0 73.0 t01_SEC_120
72.0 72.0 t01_SEC_150
72.0 72.0 t01_SEC_180
72.0 73.0 t01_SEC_210
70.0 71.0 t01_SEC_240
70.0 69.0 t01_SEC_270
70.0 70.0 t01_SEC_300
70.0 70.0 t01_SEC_330
69.0 71.0 t01_SEC_360
68.0 70.0 t01_SEC_390
68.0 66.0 t01_SEC_420
68.0 67.0 t01_SEC_450
68.0 67.0 t01_SEC_480
67.0 67.0 t01_SEC_510
67.0 68.0 t01_SEC_540
67.0 69.0 t01_SEC_570
67.0 68.0 t01_SEC_600
68.0 68.0 t01_SEC_630
68.0 68.0 t01_SEC_660
68.0 68.0 t01_SEC_690
68.0 70.0 t01_SEC_720
69.0 70.0 t01_SEC_750
69.0 71.0 t01_SEC_780
69.0 69.0 t01_SEC_810
69.0 70.0 t01_SEC_840
70.0 71.0 t01_SEC_870
70.0 70.0 t01_SEC_900
70.0 71.0 t01_SEC_930
70.0 70.0 t01_SEC_960
70.0 70.0 t01_SEC_990
69.0 72.0 t01_SEC_1020
69.0 71.0 t01_SEC_1050
69.0 72.0 t01_SEC_1080
69.0 72.0 t01_SEC_1110
69.0 72.0 t01_SEC_1140
69.0 72.0 t01_SEC_1170
68.0 72.0 t01_SEC_1200
68.0 71.0 t01_SEC_1230
68.0 70.0 t01_SEC_1260
68.0 69.0 t01_SEC_1290
67.0 70.0 t01_SEC_1320
67.0 67.0 t01_SEC_1350
66.0 67.0 t01_SEC_1380
65.0 66.0 t01_SEC_1410
65.0 66.0 t01_SEC_1440
66.0 67.0 t01_SEC_1470
66.0 66.0 t01_SEC_1500
65.0 67.0 t01_SEC_1530
65.0 67.0 t01_SEC_1560
66.0 67.0 t01_SEC_1590
66.0 67.0 t01_SEC_1620
65.0 65.0 t01_SEC_1650
65.0 66.0 t01_SEC_1680
66.0 65.0 t01_SEC_1710
66.0 66.0 t01_SEC_1740
66.0 66.0 t01_SEC_1770
66.0 69.0 t01_SEC_1800
66.0 69.0 t01_SEC_1830
66.0 66.0 t01_SEC_1860
66.0 64.0 t01_SEC_1890
66.0 65.0 t01_SEC_1920
66.0 64.0 t01_SEC_1950
66.0 65.0 t01_SEC_1980
66.0 64.0 t01_SEC_2010
65.0 65.0 t01_SEC_2040
65.0 64.0 t01_SEC_2070
65.0 65.0 t01_SEC_2100
65.0 64.0 t01_SEC_2130
66.0 66.0 t01_SEC_2160
66.0 66.0 t01_SEC_2190
66.0 65.0 t01_SEC_2220
65.0 68.0 t01_SEC_2250
65.0 67.0 t01_SEC_2280
66.0 65.0 t01_SEC_2310
66.0 65.0 t01_SEC_2340
65.0 65.0 t01_SEC_2370
65.0 65.0 t01_SEC_2400
65.0 67.0 t01_SEC_2430
65.0 67.0 t01_SEC_2460
65.0 67.0 t01_SEC_2490
65.0 66.0 t01_SEC_2520
66.0 66.0 t01_SEC_2550
66.0 66.0 t01_SEC_2580
66.0 69.0 t01_SEC_2610
66.0 69.0 t01_SEC_2640
66.0 69.0 t01_SEC_2670
66.0 68.0 t01_SEC_2700
66.0 66.0 t01_SEC_2730
65.0 64.0 t01_SEC_2760
65.0 61.0 t01_SEC_2790
66.0 62.0 t01_SEC_2820
66.0 64.0 t01_SEC_2850
66.0 65.0 t01_SEC_2880
66.0 69.0 t01_SEC_2910
67.0 69.0 t01_SEC_2940
67.0 68.0 t01_SEC_2970
68.0 67.0 t01_SEC_3000
68.0 68.0 t01_SEC_3030
68.0 69.0 t01_SEC_3060
68.0 70.0 t01_SEC_3090
67.0 68.0 t01_SEC_3120
67.0 69.0 t01_SEC_3150
###############################################################################
## t02Loads
###############################################################################
66.0 67.0 t02_SEC_0
66.0 67.0 t02_SEC_30
65.0 68.0 t02_SEC_60
65.0 67.0 t02_SEC_90
65.0 68.0 t02_SEC_120
65.0 67.0 t02_SEC_150
65.0 67.0 t02_SEC_180
66.0 68.0 t02_SEC_210
66.0 68.0 t02_SEC_240
66.0 67.0 t02_SEC_270
66.0 68.0 t02_SEC_300
65.0 66.0 t02_SEC_330
65.0 65.0 t02_SEC_360
66.0 65.0 t02_SEC_390
66.0 65.0 t02_SEC_420
66.0 67.0 t02_SEC_450
66.0 67.0 t02_SEC_480
66.0 68.0 t02_SEC_510
66.0 68.0 t02_SEC_540
66.0 68.0 t02_SEC_570
66.0 68.0 t02_SEC_600
66.0 68.0 t02_SEC_630
66.0 68.0 t02_SEC_660
66.0 67.0 t02_SEC_690
66.0 65.0 t02_SEC_720
66.0 65.0 t02_SEC_750
65.0 64.0 t02_SEC_780
65.0 64.0 t02_SEC_810
64.0 64.0 t02_SEC_840
64.0 65.0 t02_SEC_870
65.0 65.0 t02_SEC_900
65.0 66.0 t02_SEC_930
65.0 65.0 t02_SEC_960
65.0 66.0 t02_SEC_990
65.0 66.0 t02_SEC_1020
65.0 66.0 t02_SEC_1050
65.0 67.0 t02_SEC_1080
65.0 67.0 t02_SEC_1110
65.0 66.0 t02_SEC_1140
66.0 66.0 t02_SEC_1170
66.0 65.0 t02_SEC_1200
66.0 65.0 t02_SEC_1230
66.0 65.0 t02_SEC_1260
67.0 66.0 t02_SEC_1290
67.0 67.0 t02_SEC_1320
67.0 67.0 t02_SEC_1350
66.0 65.0 t02_SEC_1380
66.0 65.0 t02_SEC_1410
66.0 64.0 t02_SEC_1440
66.0 65.0 t02_SEC_1470
66.0 65.0 t02_SEC_1500
66.0 66.0 t02_SEC_1530
65.0 66.0 t02_SEC_1560
65.0 66.0 t02_SEC_1590
65.0 64.0 t02_SEC_1620
65.0 64.0 t02_SEC_1650
66.0 68.0 t02_SEC_1680
66.0 68.0 t02_SEC_1710
65.0 67.0 t02_SEC_1740
65.0 68.0 t02_SEC_1770
65.0 67.0 t02_SEC_1800
65.0 67.0 t02_SEC_1830
66.0 68.0 t02_SEC_1860
66.0 68.0 t02_SEC_1890
66.0 68.0 t02_SEC_1920
66.0 67.0 t02_SEC_1950
66.0 67.0 t02_SEC_1980
66.0 69.0 t02_SEC_2010
67.0 68.0 t02_SEC_2040
67.0 69.0 t02_SEC_2070
67.0 70.0 t02_SEC_2100
68.0 72.0 t02_SEC_2130
68.0 69.0 t02_SEC_2160
68.0 71.0 t02_SEC_2190
68.0 71.0 t02_SEC_2220
66.0 69.0 t02_SEC_2250
66.0 69.0 t02_SEC_2280
67.0 69.0 t02_SEC_2310
67.0 68.0 t02_SEC_2340
66.0 68.0 t02_SEC_2370
66.0 67.0 t02_SEC_2400
66.0 68.0 t02_SEC_2430
66.0 69.0 t02_SEC_2460
66.0 67.0 t02_SEC_2490
66.0 68.0 t02_SEC_2520
66.0 66.0 t02_SEC_2550
65.0 66.0 t02_SEC_2580
65.0 64.0 t02_SEC_2610
65.0 66.0 t02_SEC_2640
65.0 66.0 t02_SEC_2670
65.0 66.0 t02_SEC_2700
65.0 68.0 t02_SEC_2730
65.0 71.0 t02_SEC_2760
65.0 71.0 t02_SEC_2790
66.0 71.0 t02_SEC_2820
66.0 70.0 t02_SEC_2850
66.0 69.0 t02_SEC_2880
66.0 66.0 t02_SEC_2910
66.0 66.0 t02_SEC_2940
67.0 64.0 t02_SEC_2970
67.0 64.0 t02_SEC_3000
67.0 66.0 t02_SEC_3030
68.0 69.0 t02_SEC_3060
68.0 69.0 t02_SEC_3090
66.0 68.0 t02_SEC_3120
66.0 66.0 t02_SEC_3150
###############################################################################
## t03Loads
###############################################################################
65.0 65.0 t03_SEC_0
65.0 65.0 t03_SEC_30
65.0 65.0 t03_SEC_60
65.0 67.0 t03_SEC_90
65.0 66.0 t03_SEC_120
65.0 66.0 t03_SEC_150
65.0 67.0 t03_SEC_180
66.0 67.0 t03_SEC_210
66.0 68.0 t03_SEC_240
66.0 67.0 t03_SEC_270
65.0 67.0 t03_SEC_300
65.0 68.0 t03_SEC_330
65.0 68.0 t03_SEC_360
65.0 67.0 t03_SEC_390
65.0 67.0 t03_SEC_420
65.0 67.0 t03_SEC_450
66.0 68.0 t03_SEC_480
66.0 67.0 t03_SEC_510
66.0 65.0 t03_SEC_540
66.0 65.0 t03_SEC_570
66.0 65.0 t03_SEC_600
66.0 63.0 t03_SEC_630
66.0 63.0 t03_SEC_660
66.0 63.0 t03_SEC_690
65.0 63.0 t03_SEC_720
65.0 63.0 t03_SEC_750
64.0 64.0 t03_SEC_780
64.0 65.0 t03_SEC_810
64.0 64.0 t03_SEC_840
63.0 64.0 t03_SEC_870
63.0 64.0 t03_SEC_900
64.0 64.0 t03_SEC_930
64.0 67.0 t03_SEC_960
64.0 68.0 t03_SEC_990
64.0 66.0 t03_SEC_1020
63.0 65.0 t03_SEC_1050
63.0 65.0 t03_SEC_1080
63.0 64.0 t03_SEC_1110
63.0 64.0 t03_SEC_1140
63.0 66.0 t03_SEC_1170
