###############################################################################
## t01C_WTD
###############################################################################
7.799999999999997 6.700000000000003 (2,2310)
7.799999999999997 7.299999999999997 (2,2340)
8.200000000000003 7.199999999999989 (2,2370)
8.200000000000003 7.200000000000003 (2,2400)
8.299999999999997 7.400000000000006 (2,2430)
8.299999999999997 7.5 (2,2460)
8.799999999999997 7.700000000000003 (2,2490)
8.0 7.5 (2,2520)
8.0 7.099999999999994 (2,2550)
9.299999999999997 7.099999999999994 (2,2580)
9.299999999999997 7.0 (2,2610)
7.900000000000006 6.8999999999999915 (2,2640)
7.900000000000006 6.900000000000006 (2,2670)
7.599999999999994 7.0 (2,2700)
7.599999999999994 7.0 (2,2730)
7.700000000000003 7.700000000000003 (2,2760)
7.700000000000003 7.700000000000003 (2,2790)
7.490000000000009 7.700000000000003 (2,2820)
7.490000000000009 7.599999999999994 (2,2850)
4.599999999999994 7.3999999999999915 (2,2880)
4.599999999999994 7.200000000000003 (2,2910)
7.599999999999994 0.10000000000000853 (2,2940)
7.700000000000003 0.10000000000000853 (2,2970)
7.700000000000003 6.699999999999989 (2,3000)
7.700000000000003 7.0 (2,3030)
8.0 7.200000000000003 (2,3060)
8.0 7.400000000000006 (2,3090)
7.1000000000000085 8.299999999999997 (2,3120)
6.900000000000006 8.200000000000003 (2,3150)
###############################################################################
## t03C_WTD
###############################################################################
8.0 7.0 (3,0)
8.299999999999997 6.900000000000006 (3,30)
7.099999999999994 8.299999999999997 (3,60)
7.0 8.0 (3,90)
8.0 7.200000000000003 (3,120)
7.799999999999997 7.3999999999999915 (3,150)
7.799999999999997 7.299999999999997 (3,180)
7.700000000000003 0.39000000000000057 (3,210)
7.700000000000003 0.39000000000000057 (3,240)
7.799999999999997 7.200000000000003 (3,270)
7.200000000000003 7.189999999999998 (3,300)
0.3999999999999915 7.0 (3,330)
6.700000000000003 7.599999999999994 (3,360)
6.700000000000003 7.599999999999994 (3,390)
0.3999999999999915 6.799999999999997 (3,420)
0.4900000000000091 6.900000000000006 (3,450)
6.900000000000006 7.5 (3,480)
7.5 7.099999999999994 (3,510)
7.900000000000006 6.900000000000006 (3,540)
7.900000000000006 7.0 (3,570)
8.099999999999994 7.0 (3,600)
8.099999999999994 6.5 (3,630)
8.099999999999994 6.5 (3,660)
8.099999999999994 6.5 (3,690)
8.299999999999997 6.5 (3,720)
8.299999999999997 6.300000000000011 (3,750)
8.0 6.799999999999997 (3,780)
7.599999999999994 6.799999999999997 (3,810)
7.599999999999994 6.900000000000006 (3,840)
7.700000000000003 7.099999999999994 (3,870)
7.700000000000003 6.700000000000003 (3,900)
7.799999999999997 7.0 (3,930)
7.799999999999997 0.10000000000000853 (3,960)
7.599999999999994 7.099999999999994 (3,990)
7.599999999999994 7.300000000000011 (3,1020)
7.200000000000003 6.8999999999999915 (3,1050)
7.200000000000003 6.8999999999999915 (3,1080)
7.5 6.799999999999997 (3,1110)
7.5 6.900000000000006 (3,1140)
7.590000000000003 6.900000000000006 (3,1170)
7.590000000000003 6.799999999999997 (3,1200)
7.5 7.099999999999994 (3,1230)
7.5 6.799999999999997 (3,1260)
7.290000000000006 6.900000000000006 (3,1290)
7.290000000000006 6.8999999999999915 (3,1320)
7.099999999999994 6.700000000000003 (3,1350)
7.299999999999997 7.099999999999994 (3,1380)
7.299999999999997 7.0 (3,1410)
7.8999999999999915 0.4900000000000091 (3,1440)
7.8999999999999915 0.4900000000000091 (3,1470)
7.3999999999999915 0.3999999999999915 (3,1500)
7.0 7.3999999999999915 (3,1530)
7.599999999999994 7.0 (3,1560)
7.599999999999994 6.900000000000006 (3,1590)
7.299999999999997 6.8999999999999915 (3,1620)
7.299999999999997 6.900000000000006 (3,1650)
7.699999999999989 7.1000000000000085 (3,1680)
7.699999999999989 7.299999999999997 (3,1710)
7.299999999999997 7.0 (3,1740)
7.099999999999994 7.299999999999997 (3,1770)
7.099999999999994 7.299999999999997 (3,1800)
7.200000000000003 7.299999999999997 (3,1830)
7.200000000000003 7.3999999999999915 (3,1860)
7.689999999999998 7.3999999999999915 (3,1890)
7.689999999999998 7.299999999999997 (3,1920)
7.299999999999997 6.900000000000006 (3,1950)
7.299999999999997 6.900000000000006 (3,1980)
7.599999999999994 6.700000000000003 (3,2010)
7.599999999999994 6.700000000000003 (3,2040)
7.300000000000011 7.5 (3,2070)
7.6000000000000085 7.5 (3,2100)
7.700000000000003 6.699999999999989 (3,2130)
7.700000000000003 6.700000000000003 (3,2160)
7.8999999999999915 6.700000000000003 (3,2190)
7.8999999999999915 7.0 (3,2220)
7.3999999999999915 7.299999999999997 (3,2250)
7.3999999999999915 1.0 (3,2280)
7.3999999999999915 1.0 (3,2310)
7.299999999999997 7.199999999999989 (3,2340)
7.299999999999997 6.799999999999997 (3,2370)
7.5 6.599999999999994 (3,2400)
7.5 6.5 (3,2430)
7.099999999999994 6.700000000000003 (3,2460)
7.099999999999994 6.700000000000003 (3,2490)
7.200000000000003 6.900000000000006 (3,2520)
7.200000000000003 6.900000000000006 (3,2550)
6.900000000000006 6.799999999999997 (3,2580)
6.900000000000006 6.8999999999999915 (3,2610)
7.200000000000003 6.700000000000003 (3,2640)
7.200000000000003 6.799999999999997 (3,2670)
7.200000000000003 6.599999999999994 (3,2700)
7.200000000000003 6.6000000000000085 (3,2730)
7.209999999999994 6.5 (3,2760)
7.099999999999994 6.599999999999994 (3,2790)
7.099999999999994 6.799999999999997 (3,2820)
7.189999999999998 7.0 (3,2850)
7.189999999999998 6.900000000000006 (3,2880)
7.189999999999998 6.900000000000006 (3,2910)
7.0 7.189999999999998 (3,2940)
6.699999999999989 7.5 (3,2970)
7.5 7.0 (3,3000)
8.0 6.799999999999997 (3,3030)
8.0 6.799999999999997 (3,3060)
7.900000000000006 6.299999999999997 (3,3090)
7.099999999999994 7.609999999999999 (3,3120)
2.0999999999999943 7.200000000000003 (3,3150)
