###############################################################################
## t01Loads
###############################################################################
64.0 64.0 (3,1260)
64.0 67.0 (3,1290)
64.0 66.0 (3,1320)
64.0 66.0 (3,1350)
65.0 64.0 (3,1380)
65.0 67.0 (3,1410)
64.0 67.0 (3,1440)
64.0 67.0 (3,1470)
64.0 66.0 (3,1500)
64.0 67.0 (3,1530)
64.0 67.0 (3,1560)
64.0 65.0 (3,1590)
64.0 66.0 (3,1620)
64.0 65.0 (3,1650)
64.0 66.0 (3,1680)
64.0 69.0 (3,1710)
65.0 69.0 (3,1740)
64.0 68.0 (3,1770)
64.0 69.0 (3,1800)
64.0 68.0 (3,1830)
64.0 67.0 (3,1860)
64.0 67.0 (3,1890)
64.0 67.0 (3,1920)
64.0 66.0 (3,1950)
64.0 66.0 (3,1980)
64.0 64.0 (3,2010)
64.0 64.0 (3,2040)
64.0 64.0 (3,2070)
64.0 62.0 (3,2100)
64.0 64.0 (3,2130)
64.0 64.0 (3,2160)
63.0 64.0 (3,2190)
63.0 64.0 (3,2220)
63.0 64.0 (3,2250)
62.0 64.0 (3,2280)
62.0 64.0 (3,2310)
61.0 64.0 (3,2340)
61.0 64.0 (3,2370)
62.0 61.0 (3,2400)
62.0 62.0 (3,2430)
62.0 64.0 (3,2460)
62.0 64.0 (3,2490)
62.0 65.0 (3,2520)
62.0 65.0 (3,2550)
63.0 65.0 (3,2580)
63.0 65.0 (3,2610)
63.0 66.0 (3,2640)
63.0 65.0 (3,2670)
63.0 62.0 (3,2700)
63.0 63.0 (3,2730)
62.0 62.0 (3,2760)
63.0 64.0 (3,2790)
63.0 67.0 (3,2820)
63.0 67.0 (3,2850)
63.0 65.0 (3,2880)
63.0 65.0 (3,2910)
63.0 66.0 (3,2940)
64.0 66.0 (3,2970)
64.0 66.0 (3,3000)
63.0 64.0 (3,3030)
63.0 64.0 (3,3060)
63.0 62.0 (3,3090)
63.0 62.0 (3,3120)
63.0 61.0 (3,3150)
