0 0
30 0
60 0
90 4
120 4
150 4
180 4
210 4
240 4
270 4
300 4
330 4
360 4
390 4
420 4
450 4
480 4
510 4
540 0
570 0
600 0
630 0
660 0
690 0
720 0
750 0
780 6
810 6
840 6
870 6
900 6
930 6
960 4
990 4
1020 4
1050 6
1080 6
1110 6
1140 6
1170 6
1200 6
1230 6
1260 6
1290 4
1320 4
1350 4
1380 0
1410 4
1440 4
1470 4
1500 4
1530 4
1560 4
1590 6
1620 4
1650 6
1680 4
1710 5
1740 5
1770 4
1800 5
1830 4
1860 4
1890 4
1920 4
1950 4
1980 4
2010 6
2040 6
2070 6
2100 6
2130 6
2160 6
2190 6
2220 6
2250 6
2280 6
2310 6
2340 6
2370 6
2400 6
2430 6
2460 6
2490 6
2520 6
2550 6
2580 6
2610 6
2640 6
2670 6
2700 6
2730 6
2760 6
2790 6
2820 4
2850 4
2880 6
2910 6
2940 6
2970 4
3000 4
3030 6
3060 6
3090 6
3120 6
3150 6
