###############################################################################
## t01COP
###############################################################################
0.4081407534057691 0.3155737704918033 (1,0)
0.4081407534057691 0.3317821440882454 (1,30)
0.4026253378192047 0.3176726299949841 (1,60)
0.4026253378192047 0.3145445395067942 (1,90)
0.39710992223264024 0.32002104247950547 (1,120)
0.39710992223264024 0.3134523291249456 (1,150)
0.39710992223264024 0.3134523291249456 (1,180)
0.39710992223264024 0.3178058336961254 (1,210)
0.4026227999539859 0.3236541003783562 (1,240)
0.4026227999539859 0.31683350169896224 (1,270)
0.4026227999539859 0.3274087932647334 (1,300)
0.4026227999539859 0.319095591922323 (1,330)
0.396871045668929 0.32132512671976826 (1,360)
0.391119291383872 0.32378925944770803 (1,390)
0.391119291383872 0.32062181199902845 (1,420)
0.391119291383872 0.3145392235106333 (1,450)
0.391119291383872 0.32928687275765467 (1,480)
0.3853675370988151 0.32052815385351385 (1,510)
0.3853675370988151 0.32043730267188164 (1,540)
0.40262003485367465 0.3180016591390912 (1,570)
0.40262003485367465 0.32043730267188164 (1,600)
0.40862928910522206 0.32163466086462966 (1,630)
0.40862928910522206 0.32285632893362454 (1,660)
0.40862928910522206 0.32285632893362454 (1,690)
0.40862928910522206 0.319095591922323 (1,720)
0.4146385433567694 0.319095591922323 (1,750)
0.4146385433567694 0.3190437674126 (1,780)
0.4146385433567694 0.3180016591390912 (1,810)
0.4146385433567694 0.32261037883675914 (1,840)
0.4026227999539859 0.32601708145835245 (1,870)
0.4026227999539859 0.3167994207096307 (1,900)
0.4026227999539859 0.3167804399232588 (1,930)
0.4026227999539859 0.31455019322369016 (1,960)
0.4026227999539859 0.31455019322369016 (1,990)
0.396871045668929 0.3246899661781285 (1,1020)
0.396871045668929 0.32132512671976826 (1,1050)
0.396871045668929 0.32237843646458314 (1,1080)
0.396871045668929 0.315637192582526 (1,1110)
0.40261407398762983 0.315637192582526 (1,1140)
0.40261407398762983 0.31674805331925565 (1,1170)
0.396779087408099 0.3294139177380244 (1,1200)
0.396779087408099 0.3145489987595251 (1,1230)
0.396779087408099 0.31455019322369016 (1,1260)
0.396779087408099 0.3180016591390912 (1,1290)
0.3909441008285681 0.3202635311341904 (1,1320)
0.3909441008285681 0.3169047393813263 (1,1350)
0.3851091142490372 0.3181084417434242 (1,1380)
0.37927412766950636 0.3181642884689549 (1,1410)
0.37927412766950636 0.3243721433135106 (1,1440)
0.4088206144697721 0.3229849595063633 (1,1470)
0.4088206144697721 0.3169419900115252 (1,1500)
0.40262636273538155 0.3318803249455122 (1,1530)
0.40262636273538155 0.32421969513670457 (1,1560)
0.4088206144697721 0.32052815385351385 (1,1590)
