0 1
30 1
60 3
90 1
120 1
150 3
180 1
210 1
240 1
270 2
300 1
330 1
360 1
390 1
420 1
450 1
480 1
510 1
540 1
570 1
600 1
630 3
660 3
690 3
720 3
750 3
780 3
810 1
840 1
870 3
900 1
930 1
960 2
990 2
1020 1
1050 3
1080 3
1110 3
1140 1
1170 3
1200 3
1230 3
1260 3
1290 3
1320 3
1350 3
1380 3
1410 2
1440 2
1470 1
1500 1
1530 3
1560 3
1590 1
1620 1
1650 1
1680 1
1710 1
1740 2
1770 1
1800 2
1830 2
1860 1
1890 2
1920 1
1950 1
1980 1
2010 3
2040 3
2070 3
2100 3
2130 6
2160 3
2190 3
2220 3
2250 3
2280 3
2310 3
2340 3
2370 3
2400 6
2430 3
2460 3
2490 3
2520 3
2550 3
2580 3
2610 3
2640 3
2670 6
2700 6
2730 3
2760 6
2790 3
2820 2
2850 2
2880 2
2910 1
2940 3
2970 1
3000 1
3030 3
3060 3
3090 3
3120 6
3150 6
