0 7
30 7
60 7
90 7
120 7
150 7
180 7
210 7
240 5
270 5
300 5
330 5
360 7
390 5
420 5
450 5
480 5
510 5
540 5
570 2
600 2
630 2
660 2
690 2
720 2
750 2
780 2
810 2
840 2
870 5
900 7
930 7
960 7
990 7
1020 7
1050 7
1080 7
1110 7
1140 7
1170 7
1200 5
1230 7
1260 7
1290 5
1320 5
1350 5
1380 5
1410 5
1440 1
1470 1
1500 1
1530 3
1560 1
1590 1
1620 1
1650 1
1680 1
1710 3
1740 1
1770 1
1800 2
1830 2
1860 3
1890 1
1920 3
1950 1
1980 1
2010 1
2040 1
2070 1
2100 1
2130 1
2160 1
2190 1
2220 1
2250 1
2280 1
2310 1
2340 3
2370 1
2400 1
2430 1
2460 1
2490 1
2520 1
2550 1
2580 3
2610 2
2640 2
2670 2
2700 2
2730 2
2760 2
2790 3
2820 3
2850 3
2880 3
2910 1
2940 2
2970 2
3000 2
3030 1
3060 2
3090 2
3120 1
3150 2
