0 1
30 1
60 1
90 1
120 7
150 7
180 7
210 1
240 1
270 7
300 7
330 7
360 3
390 3
420 7
450 7
480 3
510 7
540 7
570 7
600 7
630 1
660 1
690 1
720 1
750 1
780 1
810 1
840 1
870 1
900 1
930 1
960 7
990 7
1020 7
1050 1
1080 1
1110 1
1140 7
1170 7
1200 7
1230 7
1260 7
1290 2
1320 1
1350 1
1380 7
1410 7
1440 7
1470 7
1500 1
1530 3
1560 1
1590 1
1620 1
1650 1
1680 1
1710 1
1740 1
1770 1
1800 1
1830 1
1860 1
1890 1
1920 1
1950 1
1980 1
2010 1
2040 7
2070 3
2100 3
2130 1
2160 1
2190 1
2220 1
2250 1
2280 1
2310 7
2340 1
2370 1
2400 1
2430 1
2460 1
2490 1
2520 1
2550 1
2580 1
2610 1
2640 1
2670 1
2700 7
2730 7
2760 1
2790 1
2820 7
2850 7
2880 2
2910 2
2940 3
2970 3
3000 7
3030 7
3060 1
3090 1
3120 7
3150 7
