0 0
30 1
60 0
90 0
120 3
150 3
180 3
210 3
240 1
270 0
300 1
330 0
360 3
390 3
420 3
450 3
480 1
510 3
540 3
570 0
600 0
630 2
660 2
690 2
720 2
750 2
780 2
810 2
840 2
870 1
900 0
930 0
960 0
990 0
1020 1
1050 3
1080 3
1110 3
1140 0
1170 0
1200 1
1230 3
1260 3
1290 3
1320 3
1350 3
1380 3
1410 3
1440 3
1470 2
1500 2
1530 1
1560 1
1590 2
1620 2
1650 0
1680 0
1710 2
1740 0
1770 0
1800 0
1830 0
1860 1
1890 0
1920 1
1950 0
1980 0
2010 0
2040 0
2070 0
2100 0
2130 0
2160 2
2190 2
2220 0
2250 1
2280 0
2310 0
2340 2
2370 3
2400 3
2430 1
2460 1
2490 1
2520 3
2550 1
2580 1
2610 0
2640 0
2670 0
2700 0
2730 0
2760 0
2790 3
2820 0
2850 1
2880 1
2910 1
2940 2
2970 0
3000 2
3030 2
3060 2
3090 2
3120 2
3150 2
