###############################################################
# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/BOX/Desktop/OS/proj/z/Analysis/cluster/hd/Loads.csv
# -dbc.parser DoubleVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.DoubleVectorLabelParser
# -parser.colsep \s+
# -parser.quote "
# -parser.labelIndices [unset]
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -algorithm clustering.EM
# 
# de.lmu.ifi.dbs.elki.algorithm.clustering.EM
# -em.k 3
# -em.delta 0.0
# -em.seed [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator [unset]
###############################################################
# Cluster: Cluster 0
# Serialization class: de.lmu.ifi.dbs.elki.data.model.EMModel
# Cluster Mean: 65.18419830880808 66.03379701051648
# Mean: 65.18419830880808 66.03379701051648
# Covariance Matrix: [
#  [ 1.54395179, 0.95111045 ]
#  [ 0.95111045, 3.53762014 ]
# ]
ID=15 68.0 66.0 t01_SEC_420
ID=17 68.0 67.0 t01_SEC_480
ID=16 68.0 67.0 t01_SEC_450
ID=19 67.0 68.0 t01_SEC_540
ID=18 67.0 67.0 t01_SEC_510
ID=21 67.0 68.0 t01_SEC_600
ID=46 67.0 67.0 t01_SEC_1350
ID=47 66.0 67.0 t01_SEC_1380
ID=51 66.0 66.0 t01_SEC_1500
ID=50 66.0 67.0 t01_SEC_1470
ID=49 65.0 66.0 t01_SEC_1440
ID=48 65.0 66.0 t01_SEC_1410
ID=55 66.0 67.0 t01_SEC_1620
ID=54 66.0 67.0 t01_SEC_1590
ID=53 65.0 67.0 t01_SEC_1560
ID=52 65.0 67.0 t01_SEC_1530
ID=59 66.0 66.0 t01_SEC_1740
ID=58 66.0 65.0 t01_SEC_1710
ID=57 65.0 66.0 t01_SEC_1680
ID=56 65.0 65.0 t01_SEC_1650
ID=63 66.0 66.0 t01_SEC_1860
ID=62 66.0 69.0 t01_SEC_1830
ID=61 66.0 69.0 t01_SEC_1800
ID=60 66.0 66.0 t01_SEC_1770
ID=68 66.0 64.0 t01_SEC_2010
ID=69 65.0 65.0 t01_SEC_2040
ID=70 65.0 64.0 t01_SEC_2070
ID=71 65.0 65.0 t01_SEC_2100
ID=64 66.0 64.0 t01_SEC_1890
ID=65 66.0 65.0 t01_SEC_1920
ID=66 66.0 64.0 t01_SEC_1950
ID=67 66.0 65.0 t01_SEC_1980
ID=76 65.0 68.0 t01_SEC_2250
ID=77 65.0 67.0 t01_SEC_2280
ID=78 66.0 65.0 t01_SEC_2310
ID=79 66.0 65.0 t01_SEC_2340
ID=72 65.0 64.0 t01_SEC_2130
ID=73 66.0 66.0 t01_SEC_2160
ID=74 66.0 66.0 t01_SEC_2190
ID=75 66.0 65.0 t01_SEC_2220
ID=85 65.0 66.0 t01_SEC_2520
ID=84 65.0 67.0 t01_SEC_2490
ID=87 66.0 66.0 t01_SEC_2580
ID=86 66.0 66.0 t01_SEC_2550
ID=81 65.0 65.0 t01_SEC_2400
ID=80 65.0 65.0 t01_SEC_2370
ID=83 65.0 67.0 t01_SEC_2460
ID=82 65.0 67.0 t01_SEC_2430
ID=93 65.0 64.0 t01_SEC_2760
ID=92 66.0 66.0 t01_SEC_2730
ID=95 66.0 62.0 t01_SEC_2820
ID=94 65.0 61.0 t01_SEC_2790
ID=89 66.0 69.0 t01_SEC_2640
ID=88 66.0 69.0 t01_SEC_2610
ID=91 66.0 68.0 t01_SEC_2700
ID=90 66.0 69.0 t01_SEC_2670
ID=100 67.0 68.0 t01_SEC_2970
ID=101 68.0 67.0 t01_SEC_3000
ID=98 66.0 69.0 t01_SEC_2910
ID=96 66.0 64.0 t01_SEC_2850
ID=97 66.0 65.0 t01_SEC_2880
ID=110 65.0 67.0 t02_SEC_90
ID=111 65.0 68.0 t02_SEC_120
ID=108 66.0 67.0 t02_SEC_30
ID=109 65.0 68.0 t02_SEC_60
ID=107 66.0 67.0 t02_SEC_0
ID=105 67.0 68.0 t01_SEC_3120
ID=119 65.0 65.0 t02_SEC_360
ID=118 65.0 66.0 t02_SEC_330
ID=117 66.0 68.0 t02_SEC_300
ID=116 66.0 67.0 t02_SEC_270
ID=115 66.0 68.0 t02_SEC_240
ID=114 66.0 68.0 t02_SEC_210
ID=113 65.0 67.0 t02_SEC_180
ID=112 65.0 67.0 t02_SEC_150
ID=127 66.0 68.0 t02_SEC_600
ID=126 66.0 68.0 t02_SEC_570
ID=125 66.0 68.0 t02_SEC_540
ID=124 66.0 68.0 t02_SEC_510
ID=123 66.0 67.0 t02_SEC_480
ID=122 66.0 67.0 t02_SEC_450
ID=121 66.0 65.0 t02_SEC_420
ID=120 66.0 65.0 t02_SEC_390
ID=137 65.0 65.0 t02_SEC_900
ID=136 64.0 65.0 t02_SEC_870
ID=139 65.0 65.0 t02_SEC_960
ID=138 65.0 66.0 t02_SEC_930
ID=141 65.0 66.0 t02_SEC_1020
ID=140 65.0 66.0 t02_SEC_990
ID=143 65.0 67.0 t02_SEC_1080
ID=142 65.0 66.0 t02_SEC_1050
ID=129 66.0 68.0 t02_SEC_660
ID=128 66.0 68.0 t02_SEC_630
ID=131 66.0 65.0 t02_SEC_720
ID=130 66.0 67.0 t02_SEC_690
ID=133 65.0 64.0 t02_SEC_780
ID=132 66.0 65.0 t02_SEC_750
ID=135 64.0 64.0 t02_SEC_840
ID=134 65.0 64.0 t02_SEC_810
ID=152 67.0 67.0 t02_SEC_1350
ID=153 66.0 65.0 t02_SEC_1380
ID=154 66.0 65.0 t02_SEC_1410
ID=155 66.0 64.0 t02_SEC_1440
ID=156 66.0 65.0 t02_SEC_1470
ID=157 66.0 65.0 t02_SEC_1500
ID=158 66.0 66.0 t02_SEC_1530
ID=159 65.0 66.0 t02_SEC_1560
ID=144 65.0 67.0 t02_SEC_1110
ID=145 65.0 66.0 t02_SEC_1140
ID=146 66.0 66.0 t02_SEC_1170
ID=147 66.0 65.0 t02_SEC_1200
ID=148 66.0 65.0 t02_SEC_1230
ID=149 66.0 65.0 t02_SEC_1260
ID=150 67.0 66.0 t02_SEC_1290
ID=151 67.0 67.0 t02_SEC_1320
ID=171 66.0 68.0 t02_SEC_1920
ID=170 66.0 68.0 t02_SEC_1890
ID=169 66.0 68.0 t02_SEC_1860
ID=168 65.0 67.0 t02_SEC_1830
ID=175 67.0 68.0 t02_SEC_2040
ID=174 66.0 69.0 t02_SEC_2010
ID=173 66.0 67.0 t02_SEC_1980
ID=172 66.0 67.0 t02_SEC_1950
ID=163 66.0 68.0 t02_SEC_1680
ID=162 65.0 64.0 t02_SEC_1650
ID=161 65.0 64.0 t02_SEC_1620
ID=160 65.0 66.0 t02_SEC_1590
ID=167 65.0 67.0 t02_SEC_1800
ID=166 65.0 68.0 t02_SEC_1770
ID=165 65.0 67.0 t02_SEC_1740
ID=164 66.0 68.0 t02_SEC_1710
ID=186 66.0 68.0 t02_SEC_2370
ID=187 66.0 67.0 t02_SEC_2400
ID=185 67.0 68.0 t02_SEC_2340
ID=190 66.0 67.0 t02_SEC_2490
ID=191 66.0 68.0 t02_SEC_2520
ID=188 66.0 68.0 t02_SEC_2430
