###############################################################################
## t01C_WTD
###############################################################################
7.400000000000006 8.0 7.1000000000000085 (1,0)
7.400000000000006 7.799999999999997 7.1000000000000085 (1,30)
8.099999999999994 8.299999999999997 7.200000000000003 (1,60)
8.099999999999994 8.299999999999997 7.299999999999997 (1,90)
7.390000000000001 8.0 7.299999999999997 (1,120)
7.390000000000001 8.0 7.5 (1,150)
7.0 8.0 7.700000000000003 (1,180)
7.0 8.0 7.400000000000006 (1,210)
7.5 8.0 7.400000000000006 (1,240)
7.5 8.0 7.5 (1,270)
8.0 8.099999999999994 7.5 (1,300)
8.0 8.099999999999994 7.599999999999994 (1,330)
7.609999999999999 7.709999999999994 7.200000000000003 (1,360)
7.609999999999999 7.709999999999994 7.8999999999999915 (1,390)
7.900000000000006 8.0 0.20000000000000284 (1,420)
6.900000000000006 8.200000000000003 7.700000000000003 (1,450)
6.900000000000006 8.200000000000003 8.099999999999994 (1,480)
7.3999999999999915 8.11 7.900000000000006 (1,510)
###############################################################################
## t02C_WTD
###############################################################################
7.3999999999999915 8.11 7.799999999999997 (2,0)
7.700000000000003 8.200000000000003 7.700000000000003 (2,30)
7.700000000000003 8.200000000000003 7.799999999999997 (2,60)
7.799999999999997 8.200000000000003 7.799999999999997 (2,90)
7.799999999999997 8.200000000000003 7.799999999999997 (2,120)
7.799999999999997 8.0 7.400000000000006 (2,150)
7.799999999999997 8.0 7.5 (2,180)
7.5 8.099999999999994 7.5 (2,210)
7.5 8.099999999999994 7.400000000000006 (2,240)
7.5 8.099999999999994 7.5 (2,270)
7.5 8.099999999999994 7.199999999999989 (2,300)
6.3999999999999915 8.200000000000003 7.400000000000006 (2,330)
6.3999999999999915 8.200000000000003 7.5 (2,360)
7.5 8.0 7.5 (2,390)
7.900000000000006 7.5 8.0 (2,420)
8.200000000000003 7.609999999999999 7.400000000000006 (2,450)
8.200000000000003 7.609999999999999 7.400000000000006 (2,480)
7.709999999999994 7.709999999999994 7.400000000000006 (2,510)
###############################################################################
## t03C_WTD
###############################################################################
6.5 7.709999999999994 7.800000000000011 (3,0)
6.799999999999997 7.799999999999997 7.900000000000006 (3,30)
6.799999999999997 7.799999999999997 7.900000000000006 (3,60)
7.799999999999997 7.799999999999997 7.700000000000003 (3,90)
7.799999999999997 7.799999999999997 7.5 (3,120)
8.0 7.700000000000003 7.299999999999997 (3,150)
8.0 7.700000000000003 7.8999999999999915 (3,180)
7.799999999999997 7.700000000000003 7.700000000000003 (3,210)
7.799999999999997 7.700000000000003 7.6000000000000085 (3,240)
7.799999999999997 7.599999999999994 7.6000000000000085 (3,270)
7.799999999999997 7.599999999999994 7.599999999999994 (3,300)
7.799999999999997 6.799999999999997 7.700000000000003 (3,330)
7.799999999999997 6.799999999999997 7.700000000000003 (3,360)
7.799999999999997 7.799999999999997 7.3999999999999915 (3,390)
7.6000000000000085 7.799999999999997 7.799999999999997 (3,420)
8.0 7.599999999999994 7.599999999999994 (3,450)
8.200000000000003 7.599999999999994 7.599999999999994 (3,480)
8.200000000000003 7.599999999999994 7.5 (3,510)
