0 181.31 0.00 0.00 244.00 0.00 163.93 0.00 0.00 212.21 0.00 166.41 0.00 0.00 205.06 0.00
30 181.31 0.00 0.00 232.08 0.00 163.93 0.00 0.00 211.42 0.00 166.41 0.00 0.00 202.67 0.00
60 181.31 0.00 0.00 239.24 0.00 163.93 0.00 0.00 213.01 0.00 166.41 0.00 0.00 198.70 0.00
90 181.31 0.00 0.00 238.44 0.00 161.44 0.00 0.00 205.06 0.00 161.44 0.00 0.00 204.26 0.00
120 181.31 0.00 0.00 228.11 0.00 161.44 0.00 0.00 208.24 0.00 161.44 0.00 0.00 207.44 0.00
150 181.31 0.00 0.00 229.70 0.00 161.44 0.00 0.00 213.01 0.00 161.44 0.00 0.00 200.29 0.00
180 181.31 0.00 0.00 229.70 0.00 161.44 0.00 0.00 213.01 0.00 161.44 0.00 0.00 204.26 0.00
210 181.31 0.00 0.00 229.70 0.00 161.44 0.00 0.00 214.60 0.00 161.44 0.00 0.00 205.85 0.00
240 173.86 0.00 0.00 219.37 0.00 161.44 0.00 0.00 214.60 0.00 161.44 0.00 0.00 208.24 0.00
270 173.86 0.00 0.00 217.78 0.00 161.44 0.00 0.00 204.26 0.00 161.44 0.00 0.00 212.21 0.00
300 173.86 0.00 0.00 213.80 0.00 161.44 0.00 0.00 211.42 0.00 161.44 0.00 0.00 204.26 0.00
330 173.86 0.00 0.00 219.37 0.00 161.44 0.00 0.00 209.03 0.00 161.44 0.00 0.00 206.65 0.00
360 173.86 0.00 0.00 220.96 0.00 161.44 0.00 0.00 205.85 0.00 161.44 0.00 0.00 209.03 0.00
390 173.86 0.00 0.00 216.19 0.00 163.93 0.00 0.00 205.85 0.00 161.44 0.00 0.00 205.06 0.00
420 173.86 0.00 0.00 205.85 0.00 163.93 0.00 0.00 197.91 0.00 161.44 0.00 0.00 205.06 0.00
450 173.86 0.00 0.00 213.01 0.00 163.93 0.00 0.00 207.44 0.00 161.44 0.00 0.00 209.03 0.00
480 173.86 0.00 0.00 203.47 0.00 163.93 0.00 0.00 207.44 0.00 161.44 0.00 0.00 205.06 0.00
510 173.86 0.00 0.00 209.03 0.00 163.93 0.00 0.00 209.03 0.00 161.44 0.00 0.00 208.24 0.00
540 173.86 0.00 0.00 212.21 0.00 163.93 0.00 0.00 209.03 0.00 161.44 0.00 0.00 209.03 0.00
570 166.41 0.00 0.00 216.98 0.00 163.93 0.00 0.00 213.80 0.00 161.44 0.00 0.00 209.03 0.00
600 166.41 0.00 0.00 212.21 0.00 163.93 0.00 0.00 215.39 0.00 161.44 0.00 0.00 209.03 0.00
630 166.41 0.00 0.00 211.42 0.00 163.93 0.00 0.00 206.65 0.00 161.44 0.00 0.00 195.52 0.00
660 166.41 0.00 0.00 210.62 0.00 163.93 0.00 0.00 209.83 0.00 161.44 0.00 0.00 195.52 0.00
690 166.41 0.00 0.00 210.62 0.00 163.93 0.00 0.00 207.44 0.00 161.44 0.00 0.00 193.14 0.00
720 166.41 0.00 0.00 219.37 0.00 163.93 0.00 0.00 205.85 0.00 161.44 0.00 0.00 193.14 0.00
750 166.41 0.00 0.00 219.37 0.00 163.93 0.00 0.00 205.85 0.00 161.44 0.00 0.00 198.70 0.00
780 166.41 0.00 0.00 222.54 0.00 163.93 0.00 0.00 201.88 0.00 161.44 0.00 0.00 194.73 0.00
810 166.41 0.00 0.00 216.98 0.00 163.93 0.00 0.00 200.29 0.00 161.44 0.00 0.00 205.06 0.00
840 166.41 0.00 0.00 216.98 0.00 163.93 0.00 0.00 194.73 0.00 161.44 0.00 0.00 203.47 0.00
870 173.86 0.00 0.00 217.78 0.00 163.93 0.00 0.00 204.26 0.00 161.44 0.00 0.00 201.88 0.00
900 173.86 0.00 0.00 220.96 0.00 163.93 0.00 0.00 203.47 0.00 161.44 0.00 0.00 202.67 0.00
930 173.86 0.00 0.00 224.13 0.00 163.93 0.00 0.00 209.03 0.00 161.44 0.00 0.00 202.67 0.00
960 173.86 0.00 0.00 222.54 0.00 163.93 0.00 0.00 198.70 0.00 161.44 0.00 0.00 213.80 0.00
990 173.86 0.00 0.00 222.54 0.00 161.44 0.00 0.00 209.03 0.00 158.96 0.00 0.00 213.01 0.00
1020 173.86 0.00 0.00 221.75 0.00 161.44 0.00 0.00 206.65 0.00 158.96 0.00 0.00 208.24 0.00
1050 173.86 0.00 0.00 220.96 0.00 161.44 0.00 0.00 201.09 0.00 158.96 0.00 0.00 199.50 0.00
1080 173.86 0.00 0.00 223.34 0.00 161.44 0.00 0.00 208.24 0.00 158.96 0.00 0.00 199.50 0.00
1110 173.86 0.00 0.00 228.11 0.00 161.44 0.00 0.00 212.21 0.00 158.96 0.00 0.00 198.70 0.00
1140 171.38 0.00 0.00 228.11 0.00 161.44 0.00 0.00 200.29 0.00 158.96 0.00 0.00 205.85 0.00
1170 171.38 0.00 0.00 227.31 0.00 161.44 0.00 0.00 207.44 0.00 158.96 0.00 0.00 201.09 0.00
1200 171.38 0.00 0.00 218.57 0.00 161.44 0.00 0.00 198.70 0.00 158.96 0.00 0.00 195.52 0.00
