0 8.799999999999997 -0.30000000000001137 -0.10000000000000853 8.200000000000003 0.0 7.799999999999997 -0.5 -0.29999999999999716 7.0 0.0 8.0 -0.30000000000001137 -0.5 7.0 0.0
30 8.799999999999997 -0.30000000000001137 -0.10000000000000853 8.099999999999994 0.0 7.799999999999997 -0.5 -0.29999999999999716 7.099999999999994 0.0 8.299999999999997 -0.30000000000001137 -0.29999999999999716 6.900000000000006 0.0
60 8.5 0.3999999999999915 -0.30000000000001137 8.099999999999994 0.0 6.3999999999999915 -0.10000000000000853 -0.5 7.099999999999994 0.0 8.299999999999997 -0.30000000000001137 -0.29999999999999716 6.900000000000006 0.0
90 8.5 0.3999999999999915 -0.30000000000001137 7.800000000000011 0.0 7.599999999999994 -0.30000000000001137 -0.5 7.0 0.0 8.0 -0.30000000000001137 -2.5999999999999943 7.0 0.0
120 8.299999999999997 -0.30000000000001137 -0.10000000000000853 8.100000000000009 0.0 7.599999999999994 -0.30000000000001137 -0.5 7.0 0.0 8.0 -0.30000000000001137 -2.5999999999999943 7.200000000000003 0.0
150 8.299999999999997 -0.30000000000001137 -0.10000000000000853 8.099999999999994 0.0 7.599999999999994 -0.30000000000001137 -0.5 6.900000000000006 0.0 7.799999999999997 -0.30000000000001137 -0.19999999999998863 7.3999999999999915 0.0
180 8.400000000000006 -0.20000000000000284 -0.5 8.099999999999994 0.0 7.599999999999994 -0.30000000000001137 -0.5 6.900000000000006 0.0 7.799999999999997 -0.30000000000001137 -0.19999999999998863 7.299999999999997 0.0
210 8.400000000000006 -0.20000000000000284 -0.5 8.0 0.0 7.799999999999997 -0.30000000000001137 -0.8900000000000006 7.400000000000006 0.0 7.700000000000003 0.39000000000000057 -0.19999999999998863 7.200000000000003 0.0
240 8.200000000000003 -0.30000000000001137 -0.10000000000000853 7.5 0.0 7.799999999999997 -0.30000000000001137 -0.8900000000000006 7.400000000000006 0.0 7.700000000000003 0.39000000000000057 -0.19999999999998863 7.200000000000003 0.0
270 8.200000000000003 -0.30000000000001137 -0.10000000000000853 7.3999999999999915 0.0 7.599999999999994 -0.30000000000001137 -0.29999999999999716 7.299999999999997 0.0 7.799999999999997 -0.30000000000001137 -0.5 7.200000000000003 0.0
300 8.299999999999997 -0.5 0.4900000000000091 7.400000000000006 0.0 7.599999999999994 -0.30000000000001137 -0.29999999999999716 7.200000000000003 0.0 7.189999999999998 -0.30000000000001137 -0.5 7.099999999999994 0.0
330 8.299999999999997 -0.5 0.4900000000000091 7.3999999999999915 0.0 7.099999999999994 0.3999999999999915 -0.3999999999999915 7.0 0.0 7.189999999999998 -0.4900000000000091 -0.29999999999999716 7.3999999999999915 0.0
360 9.0 -0.4900000000000091 0.0 7.200000000000003 0.0 7.099999999999994 0.3999999999999915 -0.3999999999999915 6.700000000000003 0.0 7.599999999999994 -0.30000000000001137 -0.29999999999999716 7.400000000000006 0.0
390 8.0 -0.20000000000000284 0.0 7.299999999999997 0.0 7.099999999999994 0.3999999999999915 -0.29999999999999716 6.700000000000003 0.0 7.599999999999994 -0.30000000000001137 -0.29999999999999716 7.200000000000003 0.0
420 8.0 -0.20000000000000284 1.0 7.200000000000003 0.0 7.799999999999997 0.3999999999999915 -0.29999999999999716 6.799999999999997 0.0 7.189999999999998 -0.5 -0.10000000000000853 7.200000000000003 0.0
450 7.790000000000006 -0.30000000000001137 1.0 7.1000000000000085 0.0 7.799999999999997 0.4900000000000091 -1.2999999999999972 6.900000000000006 0.0 7.189999999999998 -0.5 -0.10000000000000853 7.300000000000011 0.0
480 7.790000000000006 -0.30000000000001137 0.0 7.0 0.0 7.599999999999994 0.4900000000000091 -1.2999999999999972 6.900000000000006 0.0 7.5 -0.10000000000000853 -0.29999999999999716 7.200000000000003 0.0
510 7.700000000000003 -0.30000000000001137 0.0 6.8999999999999915 0.0 7.599999999999994 -0.30000000000001137 -0.29999999999999716 7.0 0.0 7.5 -0.10000000000000853 -0.29999999999999716 7.099999999999994 0.0
540 7.700000000000003 -0.30000000000001137 -0.10000000000000853 7.200000000000003 0.0 7.189999999999998 -0.10000000000000853 -0.5099999999999909 7.0 0.0 7.900000000000006 -0.30000000000001137 -0.3999999999999915 6.900000000000006 0.0
570 7.8999999999999915 -0.30000000000001137 -0.29999999999999716 7.200000000000003 0.0 7.189999999999998 -0.10000000000000853 -0.5099999999999909 6.900000000000006 0.0 7.900000000000006 -0.30000000000001137 -0.3999999999999915 7.0 0.0
