###############################################################
# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/BOX/Desktop/OS/proj/z/Analysis_2/cluster/hd/COP.csv
# -dbc.parser DoubleVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.DoubleVectorLabelParser
# -parser.colsep \s+
# -parser.quote "
# -parser.labelIndices [unset]
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -algorithm clustering.EM
# 
# de.lmu.ifi.dbs.elki.algorithm.clustering.EM
# -em.k 3
# -em.delta 0.0
# -em.seed [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator [unset]
###############################################################
# Cluster: Cluster 1
# Serialization class: de.lmu.ifi.dbs.elki.data.model.EMModel
# Cluster Mean: 0.3944698714836232 0.3205771012464753
# Mean: 0.3944698714836232 0.3205771012464753
# Covariance Matrix: [
#  [ 0.00001438, 0.00000046 ]
#  [ 0.00000046, 0.00003091 ]
# ]
ID=137 0.3965107057890563 0.3194574138693665 (2,900)
ID=136 0.39041054108460926 0.3182218740820523 (2,870)
ID=139 0.3965107057890563 0.32712632108706596 (2,960)
ID=138 0.3965107057890563 0.31574415155719276 (2,930)
ID=5 0.39710992223264024 0.32002104247950547 (1,120)
ID=6 0.39710992223264024 0.3134523291249456 (1,150)
ID=7 0.39710992223264024 0.3134523291249456 (1,180)
ID=8 0.39710992223264024 0.3178058336961254 (1,210)
ID=287 0.39632611977856064 0.3220936084549572 (3,2220)
ID=133 0.3965107057890563 0.31702001188825046 (2,780)
ID=286 0.39632611977856064 0.3208020050125313 (3,2190)
ID=13 0.396871045668929 0.32132512671976826 (1,360)
ID=14 0.391119291383872 0.32378925944770803 (1,390)
ID=135 0.39041054108460926 0.3286601961690546 (2,840)
ID=15 0.391119291383872 0.32062181199902845 (1,420)
ID=134 0.3965107057890563 0.31953667182585255 (2,810)
ID=17 0.391119291383872 0.32928687275765467 (1,480)
ID=16 0.391119291383872 0.3145392235106333 (1,450)
ID=19 0.3853675370988151 0.32043730267188164 (1,540)
ID=18 0.3853675370988151 0.32052815385351385 (1,510)
ID=159 0.3965107057890563 0.3295221928204104 (2,1560)
ID=35 0.396871045668929 0.3246899661781285 (1,1020)
ID=168 0.3965107057890563 0.31930610494209594 (2,1830)
ID=38 0.396871045668929 0.315637192582526 (1,1110)
ID=36 0.396871045668929 0.32132512671976826 (1,1050)
ID=37 0.396871045668929 0.32237843646458314 (1,1080)
ID=42 0.396779087408099 0.3145489987595251 (1,1230)
