###############################################################
# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/BOX/Desktop/OS/proj/z/Analysis_2/cluster/hd/COP.csv
# -dbc.parser DoubleVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.DoubleVectorLabelParser
# -parser.colsep \s+
# -parser.quote "
# -parser.labelIndices [unset]
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -algorithm clustering.EM
# 
# de.lmu.ifi.dbs.elki.algorithm.clustering.EM
# -em.k 3
# -em.delta 0.0
# -em.seed [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator [unset]
###############################################################
# Cluster: Cluster 0
# Serialization class: de.lmu.ifi.dbs.elki.data.model.EMModel
# Cluster Mean: 0.40261643487460463 0.32120611986667835
# Mean: 0.40261643487460463 0.32120611986667835
# Covariance Matrix: [
#  [ 0.00000000, 0.00000000 ]
#  [ 0.00000000, 0.00004175 ]
# ]
ID=275 0.40261701056869653 0.31930610494209594 (3,1860)
ID=274 0.40261701056869653 0.31570639305445936 (3,1830)
ID=273 0.40261701056869653 0.32636458234793303 (3,1800)
ID=272 0.40261701056869653 0.33161026041158687 (3,1770)
ID=3 0.4026253378192047 0.3176726299949841 (1,60)
ID=279 0.40261701056869653 0.3169419900115252 (3,1980)
ID=4 0.4026253378192047 0.3145445395067942 (1,90)
ID=278 0.40261701056869653 0.3169419900115252 (3,1950)
ID=277 0.40261701056869653 0.31930610494209594 (3,1920)
ID=276 0.40261701056869653 0.3157249893972951 (3,1890)
ID=283 0.40261701056869653 0.31581092094539526 (3,2100)
ID=282 0.40261701056869653 0.3286601961690546 (3,2070)
ID=9 0.4026227999539859 0.3236541003783562 (1,240)
ID=281 0.40261701056869653 0.31702001188825046 (3,2040)
ID=10 0.4026227999539859 0.31683350169896224 (1,270)
ID=280 0.40261701056869653 0.31702001188825046 (3,2010)
ID=11 0.4026227999539859 0.3274087932647334 (1,300)
ID=12 0.4026227999539859 0.319095591922323 (1,330)
ID=285 0.40261701056869653 0.3208020050125313 (3,2160)
ID=284 0.40261701056869653 0.33691303432301534 (3,2130)
ID=258 0.40261701056869653 0.33348491738669095 (3,1350)
ID=256 0.40261701056869653 0.3426759410801964 (3,1290)
ID=257 0.40261701056869653 0.33893082729933754 (3,1320)
ID=262 0.40261701056869653 0.32928687275765467 (3,1470)
ID=21 0.40262003485367465 0.32043730267188164 (1,600)
ID=263 0.40261701056869653 0.31574415155719276 (3,1500)
ID=20 0.40262003485367465 0.3180016591390912 (1,570)
ID=261 0.40261701056869653 0.3157249893972951 (3,1440)
ID=266 0.40261701056869653 0.3169803959816639 (3,1590)
ID=267 0.40261701056869653 0.3169419900115252 (3,1620)
ID=264 0.40261701056869653 0.3345149533176894 (3,1530)
ID=265 0.40261701056869653 0.3318803249455122 (3,1560)
ID=270 0.40261701056869653 0.3326263015811801 (3,1710)
ID=268 0.40261701056869653 0.30861266736302345 (3,1650)
ID=31 0.4026227999539859 0.3167994207096307 (1,900)
ID=269 0.40261701056869653 0.32062181199902845 (3,1680)
ID=30 0.4026227999539859 0.32601708145835245 (1,870)
ID=305 0.40262354698357034 0.32503276539973786 (3,2760)
ID=34 0.4026227999539859 0.31455019322369016 (1,990)
ID=307 0.4026073619631902 0.3169047393813263 (3,2820)
ID=32 0.4026227999539859 0.3167804399232588 (1,930)
ID=306 0.4026073619631902 0.318265453279626 (3,2790)
ID=33 0.4026227999539859 0.31455019322369016 (1,960)
ID=309 0.4026073619631902 0.304022450888681 (3,2880)
ID=308 0.4026073619631902 0.3145392235106333 (3,2850)
ID=39 0.40261407398762983 0.315637192582526 (1,1140)
ID=311 0.4026073619631902 0.3243721433135106 (3,2940)
ID=310 0.4026073619631902 0.31213983864771416 (3,2910)
ID=315 0.4026073619631902 0.31702001188825046 (3,3060)
ID=40 0.40261407398762983 0.31674805331925565 (1,1170)
ID=314 0.4026073619631902 0.31702001188825046 (3,3030)
ID=317 0.4026073619631902 0.3291394595742422 (3,3120)
ID=316 0.4026073619631902 0.3171031096563011 (3,3090)
ID=318 0.4026073619631902 0.3197903014416776 (3,3150)
ID=288 0.4026073619631902 0.3220936084549572 (3,2250)
ID=53 0.40262636273538155 0.32421969513670457 (1,1560)
ID=52 0.40262636273538155 0.3318803249455122 (1,1530)
ID=59 0.4026108704935033 0.3145403421817662 (1,1740)
ID=297 0.40262354698357034 0.3194574138693665 (3,2520)
ID=298 0.40262354698357034 0.3194574138693665 (3,2550)
ID=57 0.40262636273538155 0.3169419900115252 (1,1680)
ID=56 0.40262636273538155 0.3145414952818776 (1,1650)
ID=63 0.4026108704935033 0.3295221928204104 (1,1860)
ID=62 0.4026108704935033 0.31683350169896224 (1,1830)
ID=61 0.4026108704935033 0.32152842497670087 (1,1800)
ID=60 0.4026108704935033 0.3169419900115252 (1,1770)
ID=68 0.4026108704935033 0.3145426844252224 (1,2010)
ID=69 0.40262636273538155 0.3169803959816639 (1,2040)
ID=70 0.40262636273538155 0.3157842798638181 (1,2070)
ID=71 0.40262636273538155 0.3169803959816639 (1,2100)
ID=64 0.4026108704935033 0.3109059995142094 (1,1890)
ID=65 0.4026108704935033 0.3245294323231315 (1,1920)
ID=66 0.4026108704935033 0.3157842798638181 (1,1950)
ID=67 0.4026108704935033 0.3182218740820523 (1,1980)
ID=76 0.40262636273538155 0.32407186770242574 (1,2250)
ID=77 0.40262636273538155 0.32174414137533613 (1,2280)
ID=72 0.40262636273538155 0.3145426844252224 (1,2130)
ID=87 0.4026108704935033 0.3282112486946143 (1,2580)
ID=86 0.4026108704935033 0.32692688725975827 (1,2550)
ID=92 0.4026108704935033 0.3110126761227086 (1,2730)
ID=95 0.4026108704935033 0.31838956503877164 (1,2820)
ID=89 0.4026108704935033 0.3111612175873732 (1,2640)
ID=88 0.4026108704935033 0.3111612175873732 (1,2610)
ID=91 0.4026108704935033 0.3133929394414232 (1,2700)
ID=90 0.4026108704935033 0.31453708346628984 (1,2670)
ID=98 0.4026108704935033 0.32883763046275555 (1,2910)
ID=96 0.4026108704935033 0.3327440989913694 (1,2850)
ID=97 0.4026108704935033 0.32712632108706596 (1,2880)
ID=110 0.40262636273538155 0.3267336389349459 (2,90)
ID=111 0.40262636273538155 0.32654629273914715 (2,120)
ID=108 0.4026108704935033 0.3169047393813263 (2,30)
ID=107 0.4026108704935033 0.3157249893972951 (2,0)
ID=119 0.40262636273538155 0.3157639057566189 (2,360)
ID=118 0.40262636273538155 0.31574415155719276 (2,330)
ID=113 0.40262636273538155 0.3145392235106333 (2,180)
ID=112 0.40262636273538155 0.3145392235106333 (2,150)
ID=127 0.4026108704935033 0.31570639305445936 (2,600)
ID=126 0.4026108704935033 0.31805425631431244 (2,570)
ID=125 0.4026108704935033 0.32531215614983494 (2,540)
ID=124 0.4026108704935033 0.32531215614983494 (2,510)
ID=123 0.4026108704935033 0.3229849595063633 (2,480)
