0 4
30 4
60 4
90 5
120 5
150 5
180 5
210 5
240 5
270 5
300 5
330 5
360 5
390 5
420 5
450 5
480 5
510 5
540 5
570 5
600 5
630 0
660 0
690 0
720 0
750 0
780 0
810 4
840 0
870 4
900 4
930 0
960 5
990 5
1020 4
1050 4
1080 4
1110 4
1140 4
1170 4
1200 4
1230 4
1260 0
1290 5
1320 4
1350 4
1380 0
1410 5
1440 5
1470 5
1500 4
1530 5
1560 5
1590 4
1620 4
1650 4
1680 4
1710 7
1740 7
1770 5
1800 7
1830 5
1860 5
1890 5
1920 5
1950 4
1980 4
2010 0
2040 0
2070 0
2100 0
2130 0
2160 0
2190 4
2220 4
2250 4
2280 4
2310 4
2340 4
2370 4
2400 0
2430 0
2460 4
2490 4
2520 4
2550 4
2580 4
2610 4
2640 4
2670 4
2700 0
2730 0
2760 0
2790 4
2820 4
2850 4
2880 4
2910 4
2940 4
2970 4
3000 4
3030 4
3060 4
3090 0
3120 0
3150 0
