390 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
400 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
410 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
420 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
430 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
440 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
450 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
460 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
470 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
480 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
490 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
500 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
510 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
520 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
530 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
540 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
550 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
560 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
570 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
580 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
590 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
600 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
610 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
620 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
630 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
640 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
650 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
660 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
670 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
680 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
690 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
700 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
710 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
720 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
730 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
740 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
750 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
760 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
770 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
780 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
790 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
800 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
810 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
820 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
830 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
840 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
850 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
860 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
870 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
880 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
890 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
900 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
910 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
920 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
930 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
940 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
950 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
960 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
970 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 442.16 152.35 298.47 307.30 445.75 489.43 543.53 496.12
980 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
990 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1000 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1010 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1020 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1030 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1040 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1050 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1060 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1070 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1080 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1090 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1100 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1110 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1120 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1130 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1140 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1150 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1160 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1170 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1180 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1190 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1200 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1210 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1220 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1230 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1240 421.94 146.70 284.33 292.65 430.46 473.45 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1250 421.94 146.70 284.33 292.65 430.46 484.57 524.77 475.64 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1260 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1270 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1280 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1290 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1300 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1310 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1320 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1330 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1340 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1350 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1360 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1370 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1380 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1390 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1400 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
1410 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 435.29 150.64 294.22 302.89 441.19 484.57 537.84 489.98 457.00 156.20 307.83 316.97 455.78 500.07 556.02 509.69
