1470 66.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 65.00 0.00 64.00 0.00 0.00 67.00 0.00
1500 66.00 0.00 0.00 66.00 0.00 66.00 0.00 0.00 65.00 0.00 64.00 0.00 0.00 66.00 0.00
1530 65.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 66.00 0.00 64.00 0.00 0.00 67.00 0.00
1560 65.00 0.00 0.00 67.00 0.00 65.00 0.00 0.00 66.00 0.00 64.00 0.00 0.00 67.00 0.00
1590 66.00 0.00 0.00 67.00 0.00 65.00 0.00 0.00 66.00 0.00 64.00 0.00 0.00 65.00 0.00
1620 66.00 0.00 0.00 67.00 0.00 65.00 0.00 0.00 64.00 0.00 64.00 0.00 0.00 66.00 0.00
1650 65.00 0.00 0.00 65.00 0.00 65.00 0.00 0.00 64.00 0.00 64.00 0.00 0.00 65.00 0.00
1680 65.00 0.00 0.00 66.00 0.00 66.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 66.00 0.00
1710 66.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 69.00 0.00
1740 66.00 0.00 0.00 66.00 0.00 65.00 0.00 0.00 67.00 0.00 65.00 0.00 0.00 69.00 0.00
1770 66.00 0.00 0.00 66.00 0.00 65.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 68.00 0.00
1800 66.00 0.00 0.00 69.00 0.00 65.00 0.00 0.00 67.00 0.00 64.00 0.00 0.00 69.00 0.00
1830 66.00 0.00 0.00 69.00 0.00 65.00 0.00 0.00 67.00 0.00 64.00 0.00 0.00 68.00 0.00
1860 66.00 0.00 0.00 66.00 0.00 66.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 67.00 0.00
1890 66.00 0.00 0.00 64.00 0.00 66.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 67.00 0.00
1920 66.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 67.00 0.00
1950 66.00 0.00 0.00 64.00 0.00 66.00 0.00 0.00 67.00 0.00 64.00 0.00 0.00 66.00 0.00
1980 66.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 67.00 0.00 64.00 0.00 0.00 66.00 0.00
2010 66.00 0.00 0.00 64.00 0.00 66.00 0.00 0.00 69.00 0.00 64.00 0.00 0.00 64.00 0.00
2040 65.00 0.00 0.00 65.00 0.00 67.00 0.00 0.00 68.00 0.00 64.00 0.00 0.00 64.00 0.00
2070 65.00 0.00 0.00 64.00 0.00 67.00 0.00 0.00 69.00 0.00 64.00 0.00 0.00 64.00 0.00
2100 65.00 0.00 0.00 65.00 0.00 67.00 0.00 0.00 70.00 0.00 64.00 0.00 0.00 62.00 0.00
2130 65.00 0.00 0.00 64.00 0.00 68.00 0.00 0.00 72.00 0.00 64.00 0.00 0.00 64.00 0.00
2160 66.00 0.00 0.00 66.00 0.00 68.00 0.00 0.00 69.00 0.00 64.00 0.00 0.00 64.00 0.00
2190 66.00 0.00 0.00 66.00 0.00 68.00 0.00 0.00 71.00 0.00 63.00 0.00 0.00 64.00 0.00
2220 66.00 0.00 0.00 65.00 0.00 68.00 0.00 0.00 71.00 0.00 63.00 0.00 0.00 64.00 0.00
2250 65.00 0.00 0.00 68.00 0.00 66.00 0.00 0.00 69.00 0.00 63.00 0.00 0.00 64.00 0.00
2280 65.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 69.00 0.00 62.00 0.00 0.00 64.00 0.00
2310 66.00 0.00 0.00 65.00 0.00 67.00 0.00 0.00 69.00 0.00 62.00 0.00 0.00 64.00 0.00
2340 66.00 0.00 0.00 65.00 0.00 67.00 0.00 0.00 68.00 0.00 61.00 0.00 0.00 64.00 0.00
2370 65.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 68.00 0.00 61.00 0.00 0.00 64.00 0.00
2400 65.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 67.00 0.00 62.00 0.00 0.00 61.00 0.00
2430 65.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 68.00 0.00 62.00 0.00 0.00 62.00 0.00
2460 65.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 69.00 0.00 62.00 0.00 0.00 64.00 0.00
2490 65.00 0.00 0.00 67.00 0.00 66.00 0.00 0.00 67.00 0.00 62.00 0.00 0.00 64.00 0.00
2520 65.00 0.00 0.00 66.00 0.00 66.00 0.00 0.00 68.00 0.00 62.00 0.00 0.00 65.00 0.00
2550 66.00 0.00 0.00 66.00 0.00 66.00 0.00 0.00 66.00 0.00 62.00 0.00 0.00 65.00 0.00
2580 66.00 0.00 0.00 66.00 0.00 65.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 65.00 0.00
2610 66.00 0.00 0.00 69.00 0.00 65.00 0.00 0.00 64.00 0.00 63.00 0.00 0.00 65.00 0.00
2640 66.00 0.00 0.00 69.00 0.00 65.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 66.00 0.00
2670 66.00 0.00 0.00 69.00 0.00 65.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 65.00 0.00
2700 66.00 0.00 0.00 68.00 0.00 65.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 62.00 0.00
2730 66.00 0.00 0.00 66.00 0.00 65.00 0.00 0.00 68.00 0.00 63.00 0.00 0.00 63.00 0.00
2760 65.00 0.00 0.00 64.00 0.00 65.00 0.00 0.00 71.00 0.00 62.00 0.00 0.00 62.00 0.00
2790 65.00 0.00 0.00 61.00 0.00 65.00 0.00 0.00 71.00 0.00 63.00 0.00 0.00 64.00 0.00
2820 66.00 0.00 0.00 62.00 0.00 66.00 0.00 0.00 71.00 0.00 63.00 0.00 0.00 67.00 0.00
2850 66.00 0.00 0.00 64.00 0.00 66.00 0.00 0.00 70.00 0.00 63.00 0.00 0.00 67.00 0.00
2880 66.00 0.00 0.00 65.00 0.00 66.00 0.00 0.00 69.00 0.00 63.00 0.00 0.00 65.00 0.00
2910 66.00 0.00 0.00 69.00 0.00 66.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 65.00 0.00
2940 67.00 0.00 0.00 69.00 0.00 66.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 66.00 0.00
2970 67.00 0.00 0.00 68.00 0.00 67.00 0.00 0.00 64.00 0.00 64.00 0.00 0.00 66.00 0.00
3000 68.00 0.00 0.00 67.00 0.00 67.00 0.00 0.00 64.00 0.00 64.00 0.00 0.00 66.00 0.00
3030 68.00 0.00 0.00 68.00 0.00 67.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 64.00 0.00
3060 68.00 0.00 0.00 69.00 0.00 68.00 0.00 0.00 69.00 0.00 63.00 0.00 0.00 64.00 0.00
3090 68.00 0.00 0.00 70.00 0.00 68.00 0.00 0.00 69.00 0.00 63.00 0.00 0.00 62.00 0.00
3120 67.00 0.00 0.00 68.00 0.00 66.00 0.00 0.00 68.00 0.00 63.00 0.00 0.00 62.00 0.00
3150 67.00 0.00 0.00 69.00 0.00 66.00 0.00 0.00 66.00 0.00 63.00 0.00 0.00 61.00 0.00
