0 49184
0 49124
0 50324
0 49274
0 49874
0 50114
0 49604
0 50054
0 50294
0 50234
0 49484
0 49394
0 49304
0 49334
0 49454
0 50504
0 49244
0 49394
0 50384
0 49094
0 49814
0 50204
0 50024
0 49964
0 50084
0 49454
0 50354
0 50714
0 49724
0 49604
0 49154
0 49544
0 49124
0 49574
0 49214
0 49754
0 49934
0 50414
0 50474
0 49514
0 50504
0 49844
0 50414
0 49364
0 50084
0 50234
0 49664
0 49784
0 49664
0 49274
0 50294
0 50354
0 49694
0 49484
0 49094
0 50294
0 50204
0 49904
0 49784
0 50444
0 49634
0 50474
0 50234
0 50444
0 50534
0 49514
0 49994
0 50444
0 50144
0 50534
0 50324
0 50684
0 50084
0 49304
0 49424
0 49754
0 50624
0 49784
0 49094
0 49844
0 49664
0 49514
0 50054
0 49184
0 49544
0 49934
0 50534
0 50594
0 50594
0 50114
0 50654
0 49124
0 49364
0 49544
0 50174
0 49874
0 50144
0 50264
0 49994
0 49904
0 50114
0 50024
0 49604
0 49694
0 49424
0 49694
0 50174
0 50684
0 50384
0 49394
0 50174
0 50504
0 49814
0 50474
0 50204
0 49244
0 49964
0 50714
0 50024
0 49214
0 49154
0 50354
0 49934
0 49154
0 50414
0 49484
0 50144
0 49574
0 49844
0 49334
0 49814
0 50624
0 49244
0 50564
0 49634
0 50654
0 49304
0 49994
0 49904
0 49274
0 49724
0 49454
0 50594
0 50384
0 50714
0 49964
0 50624
0 49424
0 50654
0 49334
0 50264
0 49874
0 49634
0 50564
0 50684
0 49184
0 49364
0 50324
0 50564
0 50264
0 49724
0 49754
0 50054
0 49214
0 49574
277 50204
276 49634
276 49694
276 49604
276 49724
276 49754
276 49814
276 49484
276 49514
276 49124
276 49574
276 49094
276 49514
276 49184
276 49664
276 49784
276 49544
276 49154
275 50264
274 49724
272 49364
272 50414
272 50024
272 50084
272 49994
272 49964
272 49454
272 49304
272 49934
272 50234
272 49244
272 49274
272 49844
272 49904
272 50114
272 49484
272 49874
272 49424
272 49394
272 49214
272 50054
272 49334
271 49694
271 50594
271 50564
271 49814
270 50324
270 49604
269 49634
269 49664
269 50384
267 49424
267 49994
267 50174
267 49754
266 50504
266 50024
265 50534
265 50114
265 49544
265 50084
265 49454
264 50654
264 50504
264 50714
264 50144
264 50594
264 50474
264 50324
264 50234
264 50264
264 50204
264 50534
264 50174
264 50384
264 50684
264 50624
264 50354
264 50444
264 50294
264 50564
264 50414
264 50624
263 49334
263 49304
263 49574
263 50294
262 49124
262 49094
261 50144
261 50474
261 50444
260 49604
260 49544
260 49484
260 49454
260 49634
260 49784
260 49664
260 50354
260 49574
