###############################################################################
## t01Loads
###############################################################################
62.0 69.0 65.0 (1,0)
62.0 69.0 65.0 (1,30)
63.0 69.0 67.0 (1,60)
63.0 69.0 66.0 (1,90)
62.0 69.0 66.0 (1,120)
62.0 69.0 67.0 (1,150)
62.0 68.0 66.0 (1,180)
62.0 68.0 66.0 (1,210)
63.0 68.0 65.0 (1,240)
63.0 68.0 66.0 (1,270)
64.0 69.0 66.0 (1,300)
64.0 69.0 67.0 (1,330)
65.0 69.0 67.0 (1,360)
65.0 69.0 70.0 (1,390)
64.0 68.0 68.0 (1,420)
63.0 68.0 69.0 (1,450)
63.0 68.0 69.0 (1,480)
63.0 68.0 68.0 (1,510)
###############################################################################
## t02Loads
###############################################################################
63.0 68.0 68.0 (2,0)
64.0 69.0 69.0 (2,30)
64.0 69.0 69.0 (2,60)
63.0 69.0 70.0 (2,90)
63.0 69.0 69.0 (2,120)
63.0 68.0 67.0 (2,150)
63.0 68.0 68.0 (2,180)
63.0 69.0 67.0 (2,210)
63.0 69.0 65.0 (2,240)
64.0 69.0 65.0 (2,270)
64.0 69.0 66.0 (2,300)
64.0 68.0 67.0 (2,330)
64.0 68.0 67.0 (2,360)
63.0 69.0 67.0 (2,390)
63.0 69.0 67.0 (2,420)
63.0 65.0 67.0 (2,450)
63.0 65.0 67.0 (2,480)
64.0 65.0 69.0 (2,510)
###############################################################################
## t03Loads
###############################################################################
63.0 66.0 71.0 (3,0)
63.0 65.0 71.0 (3,30)
63.0 65.0 70.0 (3,60)
64.0 67.0 67.0 (3,90)
64.0 67.0 68.0 (3,120)
64.0 67.0 68.0 (3,150)
64.0 67.0 68.0 (3,180)
64.0 66.0 69.0 (3,210)
64.0 66.0 68.0 (3,240)
63.0 66.0 68.0 (3,270)
63.0 66.0 68.0 (3,300)
63.0 65.0 67.0 (3,330)
63.0 65.0 68.0 (3,360)
64.0 66.0 67.0 (3,390)
64.0 66.0 67.0 (3,420)
64.0 67.0 68.0 (3,450)
63.0 67.0 68.0 (3,480)
63.0 67.0 66.0 (3,510)
