###############################################################################
## t01CH_WTD
###############################################################################
8.700000000000003 8.299999999999997 (1,0)
8.700000000000003 8.399999999999999 (1,30)
10.600000000000001 8.399999999999999 (1,60)
10.600000000000001 8.400000000000006 (1,90)
8.700000000000003 8.199999999999996 (1,120)
8.700000000000003 8.100000000000001 (1,150)
8.400000000000006 8.100000000000001 (1,180)
8.400000000000006 8.199999999999996 (1,210)
8.099999999999994 8.100000000000001 (1,240)
8.099999999999994 7.800000000000004 (1,270)
8.099999999999994 7.899999999999999 (1,300)
8.099999999999994 7.600000000000001 (1,330)
8.0 7.600000000000001 (1,360)
7.600000000000001 7.600000000000001 (1,390)
7.600000000000001 7.700000000000003 (1,420)
7.799999999999997 7.600000000000001 (1,450)
7.799999999999997 7.299999999999997 (1,480)
8.099999999999994 7.399999999999999 (1,510)
8.099999999999994 7.299999999999997 (1,540)
7.899999999999999 7.299999999999997 (1,570)
7.899999999999999 7.5 (1,600)
7.800000000000004 7.399999999999999 (1,630)
7.800000000000004 7.5 (1,660)
7.800000000000004 7.5 (1,690)
7.800000000000004 7.600000000000001 (1,720)
7.700000000000003 7.5 (1,750)
7.700000000000003 7.599999999999994 (1,780)
8.0 7.5 (1,810)
8.0 7.5 (1,840)
7.899999999999999 7.799999999999997 (1,870)
8.0 7.799999999999997 (1,900)
8.0 7.700000000000003 (1,930)
8.100000000000001 7.799999999999997 (1,960)
8.100000000000001 7.600000000000001 (1,990)
8.0 7.800000000000004 (1,1020)
8.0 7.800000000000004 (1,1050)
7.700000000000003 8.0 (1,1080)
7.700000000000003 7.800000000000004 (1,1110)
7.800000000000004 7.800000000000004 (1,1140)
7.800000000000004 7.800000000000004 (1,1170)
8.099999999999994 7.700000000000003 (1,1200)
8.099999999999994 7.799999999999997 (1,1230)
7.899999999999999 7.799999999999997 (1,1260)
7.899999999999999 7.700000000000003 (1,1290)
7.899999999999999 7.700000000000003 (1,1320)
7.899999999999999 7.700000000000003 (1,1350)
7.799999999999997 7.5 (1,1380)
8.0 7.5 (1,1410)
8.0 7.200000000000003 (1,1440)
7.899999999999999 7.300000000000004 (1,1470)
7.899999999999999 7.100000000000001 (1,1500)
7.700000000000003 7.300000000000004 (1,1530)
7.700000000000003 7.200000000000003 (1,1560)
7.599999999999994 7.300000000000004 (1,1590)
7.599999999999994 7.300000000000004 (1,1620)
7.5 7.200000000000003 (1,1650)
7.5 7.0 (1,1680)
7.399999999999999 7.199999999999996 (1,1710)
7.399999999999999 7.099999999999994 (1,1740)
7.399999999999999 7.0 (1,1770)
8.0 7.200000000000003 (1,1800)
8.0 7.200000000000003 (1,1830)
8.0 7.200000000000003 (1,1860)
7.5 7.100000000000001 (1,1890)
7.200000000000003 7.0 (1,1920)
7.200000000000003 6.899999999999999 (1,1950)
7.5 6.899999999999999 (1,1980)
7.5 6.799999999999997 (1,2010)
7.400000000000006 6.799999999999997 (1,2040)
7.400000000000006 7.0 (1,2070)
7.599999999999994 6.899999999999999 (1,2100)
7.599999999999994 6.700000000000003 (1,2130)
7.700000000000003 7.0 (1,2160)
7.600000000000001 7.0 (1,2190)
7.600000000000001 6.899999999999999 (1,2220)
7.5 7.0 (1,2250)
7.5 7.100000000000001 (1,2280)
7.400000000000006 7.200000000000003 (1,2310)
7.400000000000006 7.100000000000001 (1,2340)
7.699999999999996 7.100000000000001 (1,2370)
7.699999999999996 7.200000000000003 (1,2400)
7.599999999999994 7.100000000000001 (1,2430)
7.599999999999994 7.199999999999996 (1,2460)
7.700000000000003 7.199999999999996 (1,2490)
7.700000000000003 6.899999999999999 (1,2520)
7.700000000000003 7.199999999999996 (1,2550)
7.700000000000003 7.300000000000004 (1,2580)
7.700000000000003 7.5 (1,2610)
7.600000000000001 7.5 (1,2640)
7.600000000000001 7.299999999999997 (1,2670)
7.600000000000001 7.200000000000003 (1,2700)
7.600000000000001 7.299999999999997 (1,2730)
7.5 7.200000000000003 (1,2760)
7.5 6.799999999999997 (1,2790)
8.0 6.700000000000003 (1,2820)
8.0 6.600000000000001 (1,2850)
7.300000000000004 6.399999999999999 (1,2880)
7.300000000000004 6.900000000000006 (1,2910)
7.399999999999999 7.199999999999996 (1,2940)
7.399999999999999 7.100000000000001 (1,2970)
7.700000000000003 7.199999999999996 (1,3000)
7.700000000000003 7.0 (1,3030)
7.700000000000003 7.5 (1,3060)
7.700000000000003 7.299999999999997 (1,3090)
7.700000000000003 7.5 (1,3120)
7.700000000000003 7.5 (1,3150)
###############################################################################
## t02CH_WTD
###############################################################################
7.599999999999994 7.399999999999999 (2,0)
7.599999999999994 7.5 (2,30)
7.600000000000001 7.5 (2,60)
7.599999999999994 7.200000000000003 (2,90)
7.599999999999994 7.100000000000001 (2,120)
8.100000000000001 7.300000000000004 (2,150)
8.100000000000001 7.300000000000004 (2,180)
7.700000000000003 7.5 (2,210)
7.700000000000003 7.5 (2,240)
7.399999999999999 7.399999999999999 (2,270)
7.399999999999999 7.5 (2,300)
7.5 7.200000000000003 (2,330)
7.5 7.0 (2,360)
7.400000000000006 7.0 (2,390)
7.700000000000003 7.100000000000001 (2,420)
7.700000000000003 7.0 (2,450)
7.600000000000001 7.0 (2,480)
7.600000000000001 7.199999999999996 (2,510)
7.5 7.199999999999996 (2,540)
7.5 7.299999999999997 (2,570)
7.799999999999997 7.5 (2,600)
7.799999999999997 7.600000000000001 (2,630)
7.700000000000003 7.400000000000006 (2,660)
7.700000000000003 7.5 (2,690)
7.5 7.300000000000004 (2,720)
7.5 7.300000000000004 (2,750)
7.899999999999999 7.200000000000003 (2,780)
7.899999999999999 7.399999999999999 (2,810)
7.899999999999999 7.100000000000001 (2,840)
7.899999999999999 7.200000000000003 (2,870)
8.199999999999996 7.200000000000003 (2,900)
8.199999999999996 7.400000000000006 (2,930)
7.600000000000001 7.099999999999994 (2,960)
7.399999999999999 7.099999999999994 (2,990)
7.399999999999999 7.0 (2,1020)
7.700000000000003 7.299999999999997 (2,1050)
7.700000000000003 7.199999999999996 (2,1080)
7.700000000000003 7.0 (2,1110)
7.399999999999999 7.199999999999996 (2,1140)
7.399999999999999 6.899999999999999 (2,1170)
7.399999999999999 7.099999999999994 (2,1200)
7.700000000000003 7.0 (2,1230)
7.700000000000003 7.100000000000001 (2,1260)
7.300000000000004 7.0 (2,1290)
7.300000000000004 7.299999999999997 (2,1320)
7.300000000000004 7.299999999999997 (2,1350)
7.799999999999997 7.399999999999999 (2,1380)
7.799999999999997 7.399999999999999 (2,1410)
7.800000000000004 7.199999999999996 (2,1440)
7.800000000000004 7.100000000000001 (2,1470)
7.5 7.100000000000001 (2,1500)
7.5 7.299999999999997 (2,1530)
7.899999999999999 7.299999999999997 (2,1560)
7.899999999999999 7.5 (2,1590)
7.899999999999999 7.399999999999999 (2,1620)
7.899999999999999 7.100000000000001 (2,1650)
7.5 7.399999999999999 (2,1680)
7.5 7.399999999999999 (2,1710)
7.5 7.399999999999999 (2,1740)
7.5 7.299999999999997 (2,1770)
7.800000000000004 7.299999999999997 (2,1800)
7.800000000000004 7.299999999999997 (2,1830)
7.600000000000001 7.399999999999999 (2,1860)
7.600000000000001 7.600000000000001 (2,1890)
7.700000000000003 7.399999999999999 (2,1920)
7.700000000000003 7.299999999999997 (2,1950)
7.300000000000004 7.5 (2,1980)
7.300000000000004 7.399999999999999 (2,2010)
7.700000000000003 7.299999999999997 (2,2040)
7.399999999999999 7.299999999999997 (2,2070)
7.399999999999999 7.600000000000001 (2,2100)
7.600000000000001 7.399999999999999 (2,2130)
7.600000000000001 7.600000000000001 (2,2160)
7.5 7.300000000000004 (2,2190)
7.5 7.700000000000003 (2,2220)
7.899999999999999 7.899999999999999 (2,2250)
7.899999999999999 7.799999999999997 (2,2280)
7.699999999999996 7.400000000000006 (2,2310)
7.699999999999996 7.600000000000001 (2,2340)
7.899999999999999 7.5 (2,2370)
7.899999999999999 7.600000000000001 (2,2400)
7.899999999999999 7.600000000000001 (2,2430)
7.899999999999999 7.5 (2,2460)
7.899999999999999 7.600000000000001 (2,2490)
7.400000000000006 7.600000000000001 (2,2520)
7.400000000000006 7.299999999999997 (2,2550)
7.800000000000004 7.299999999999997 (2,2580)
7.800000000000004 7.100000000000001 (2,2610)
7.5 7.100000000000001 (2,2640)
7.5 6.900000000000006 (2,2670)
7.700000000000003 7.0 (2,2700)
7.700000000000003 6.899999999999999 (2,2730)
7.400000000000006 7.700000000000003 (2,2760)
7.400000000000006 7.700000000000003 (2,2790)
7.600000000000001 7.400000000000006 (2,2820)
7.600000000000001 7.600000000000001 (2,2850)
8.0 7.400000000000006 (2,2880)
8.0 7.0 (2,2910)
7.300000000000004 7.200000000000003 (2,2940)
7.600000000000001 7.199999999999996 (2,2970)
7.600000000000001 7.199999999999996 (2,3000)
7.600000000000001 7.0 (2,3030)
7.800000000000004 7.299999999999997 (2,3060)
7.800000000000004 7.399999999999999 (2,3090)
7.899999999999999 7.600000000000001 (2,3120)
7.899999999999999 7.5 (2,3150)
###############################################################################
## t03CH_WTD
###############################################################################
7.899999999999999 7.199999999999996 (3,0)
7.800000000000004 7.199999999999996 (3,30)
7.800000000000004 7.199999999999996 (3,60)
8.199999999999996 7.199999999999996 (3,90)
8.199999999999996 7.199999999999996 (3,120)
7.400000000000006 7.299999999999997 (3,150)
7.400000000000006 7.399999999999999 (3,180)
7.400000000000006 7.199999999999996 (3,210)
7.400000000000006 7.0 (3,240)
7.600000000000001 7.100000000000001 (3,270)
7.700000000000003 7.299999999999997 (3,300)
7.700000000000003 7.300000000000004 (3,330)
7.5 7.300000000000004 (3,360)
7.5 7.0 (3,390)
7.700000000000003 7.0 (3,420)
7.700000000000003 7.100000000000001 (3,450)
7.300000000000004 7.299999999999997 (3,480)
7.300000000000004 7.299999999999997 (3,510)
7.300000000000004 7.200000000000003 (3,540)
7.300000000000004 7.100000000000001 (3,570)
7.399999999999999 7.100000000000001 (3,600)
7.399999999999999 7.0 (3,630)
7.599999999999994 7.0 (3,660)
7.599999999999994 6.600000000000001 (3,690)
7.600000000000001 6.600000000000001 (3,720)
7.600000000000001 6.899999999999999 (3,750)
7.399999999999999 6.899999999999999 (3,780)
7.5 7.0 (3,810)
7.5 6.899999999999999 (3,840)
7.5 6.899999999999999 (3,870)
7.5 7.0 (3,900)
7.299999999999997 7.0 (3,930)
7.299999999999997 7.100000000000001 (3,960)
7.5 7.200000000000003 (3,990)
7.5 7.100000000000001 (3,1020)
7.5 7.0 (3,1050)
7.5 7.0 (3,1080)
7.200000000000003 7.0 (3,1110)
7.200000000000003 7.0 (3,1140)
7.399999999999999 6.799999999999997 (3,1170)
7.399999999999999 6.699999999999996 (3,1200)
7.100000000000001 7.100000000000001 (3,1230)
7.100000000000001 7.0 (3,1260)
7.300000000000004 6.899999999999999 (3,1290)
7.300000000000004 6.899999999999999 (3,1320)
7.399999999999999 6.899999999999999 (3,1350)
7.0 7.0 (3,1380)
7.0 6.899999999999999 (3,1410)
7.0 6.899999999999999 (3,1440)
7.0 7.200000000000003 (3,1470)
7.200000000000003 7.100000000000001 (3,1500)
7.200000000000003 7.100000000000001 (3,1530)
7.200000000000003 7.200000000000003 (3,1560)
7.200000000000003 7.0 (3,1590)
7.400000000000006 7.100000000000001 (3,1620)
7.400000000000006 7.0 (3,1650)
7.200000000000003 7.200000000000003 (3,1680)
7.200000000000003 7.200000000000003 (3,1710)
7.400000000000006 7.300000000000004 (3,1740)
7.400000000000006 7.300000000000004 (3,1770)
7.400000000000006 7.5 (3,1800)
7.400000000000006 7.199999999999996 (3,1830)
7.400000000000006 7.299999999999997 (3,1860)
7.200000000000003 7.299999999999997 (3,1890)
7.200000000000003 7.399999999999999 (3,1920)
7.200000000000003 7.100000000000001 (3,1950)
7.200000000000003 7.100000000000001 (3,1980)
7.200000000000003 7.0 (3,2010)
7.200000000000003 7.0 (3,2040)
7.299999999999997 7.0 (3,2070)
7.299999999999997 6.899999999999999 (3,2100)
7.299999999999997 6.899999999999999 (3,2130)
7.299999999999997 6.699999999999996 (3,2160)
7.5 6.699999999999996 (3,2190)
7.5 6.799999999999997 (3,2220)
7.299999999999997 6.799999999999997 (3,2250)
7.199999999999996 7.0 (3,2280)
7.199999999999996 6.900000000000006 (3,2310)
6.899999999999999 6.899999999999999 (3,2340)
6.899999999999999 6.899999999999999 (3,2370)
7.199999999999996 6.799999999999997 (3,2400)
7.199999999999996 6.699999999999996 (3,2430)
7.100000000000001 6.699999999999996 (3,2460)
7.100000000000001 6.699999999999996 (3,2490)
6.700000000000003 6.899999999999999 (3,2520)
6.700000000000003 6.899999999999999 (3,2550)
6.700000000000003 6.899999999999999 (3,2580)
6.700000000000003 6.799999999999997 (3,2610)
7.100000000000001 6.899999999999999 (3,2640)
7.100000000000001 6.899999999999999 (3,2670)
7.100000000000001 6.799999999999997 (3,2700)
7.100000000000001 6.5 (3,2730)
6.700000000000003 6.699999999999996 (3,2760)
6.800000000000004 6.699999999999996 (3,2790)
6.800000000000004 6.699999999999996 (3,2820)
7.0 7.0 (3,2850)
7.0 7.0 (3,2880)
7.0 7.0 (3,2910)
7.0 7.0 (3,2940)
7.100000000000001 6.899999999999999 (3,2970)
7.100000000000001 6.899999999999999 (3,3000)
7.200000000000003 7.100000000000001 (3,3030)
7.200000000000003 7.100000000000001 (3,3060)
7.199999999999996 6.799999999999997 (3,3090)
7.399999999999999 6.799999999999997 (3,3120)
7.399999999999999 6.599999999999994 (3,3150)
