0 6
30 6
60 6
90 7
120 7
150 6
180 6
210 6
240 9
270 6
300 6
330 6
360 6
390 6
420 6
450 6
480 6
510 6
540 6
570 9
600 6
630 9
660 6
690 9
720 9
750 6
780 9
810 6
840 9
870 9
900 6
930 9
960 9
990 6
1020 6
1050 6
1080 6
1110 9
1140 9
1170 9
1200 9
1230 9
1260 9
1290 9
1320 9
1350 9
1380 9
1410 9
1440 9
1470 9
1500 9
1530 9
1560 9
1590 9
1620 6
1650 9
1680 9
1710 9
1740 6
1770 6
1800 6
1830 6
1860 6
1890 9
1920 6
1950 9
1980 9
2010 9
2040 9
2070 9
2100 9
2130 9
2160 9
2190 9
2220 9
2250 9
2280 9
2310 9
2340 9
2370 9
2400 9
2430 9
2460 9
2490 9
2520 9
2550 9
2580 9
2610 9
2640 9
2670 9
2700 9
2730 9
2760 9
2790 9
2820 9
2850 9
2880 9
2910 9
2940 9
2970 9
3000 9
3030 9
3060 9
3090 9
3120 9
3150 9
