0 1
30 1
60 3
90 6
120 6
150 1
180 1
210 5
240 5
270 6
300 5
330 1
360 1
390 1
420 6
450 3
480 3
510 3
540 3
570 1
600 1
630 6
660 3
690 3
720 1
750 1
780 1
810 3
840 4
870 2
900 3
930 1
960 4
990 1
1020 3
1050 6
1080 3
1110 1
1140 6
1170 5
1200 6
1230 5
1260 5
1290 5
1320 5
1350 5
1380 1
1410 1
1440 3
1470 3
1500 3
1530 6
1560 4
1590 4
1620 3
1650 1
1680 6
1710 6
1740 4
1770 4
1800 1
1830 3
1860 3
1890 3
1920 1
1950 3
1980 3
2010 1
2040 5
2070 5
2100 5
2130 6
2160 5
2190 6
2220 3
2250 2
2280 2
2310 4
2340 4
2370 4
2400 2
2430 2
2460 2
2490 1
2520 1
2550 1
2580 1
2610 1
2640 4
2670 1
2700 4
2730 3
2760 4
2790 4
2820 1
2850 3
2880 3
2910 3
2940 1
2970 5
3000 5
3030 5
3060 5
3090 5
3120 1
3150 1
