0 6
30 4
60 7
90 5
120 8
150 0
180 5
210 2
240 2
270 2
300 5
330 0
360 5
390 5
420 5
450 5
480 0
510 2
540 8
570 8
600 8
630 2
660 2
690 2
720 5
750 8
780 1
810 6
840 6
870 6
900 6
930 6
960 6
990 8
1020 8
1050 1
1080 1
1110 4
1140 6
1170 1
1200 1
1230 5
1260 5
1290 0
1320 0
1350 0
1380 2
1410 2
1440 8
1470 0
1500 8
1530 0
1560 0
1590 8
1620 8
1650 8
1680 5
1710 0
1740 2
1770 0
1800 5
1830 8
1860 8
1890 8
1920 8
1950 8
1980 8
2010 8
2040 8
2070 5
2100 8
2130 0
2160 5
2190 4
2220 4
2250 5
2280 4
2310 4
2340 6
2370 6
2400 6
2430 6
2460 6
2490 6
2520 8
2550 8
2580 0
2610 0
2640 0
2670 0
2700 2
2730 2
2760 5
2790 8
2820 8
2850 8
2880 8
2910 8
2940 5
2970 2
3000 2
3030 8
3060 8
3090 8
3120 0
3150 8
