0 3
30 3
60 6
90 6
120 3
150 3
180 3
210 3
240 4
270 4
300 4
330 4
360 4
390 5
420 4
450 4
480 0
510 0
540 0
570 0
600 0
630 0
660 0
690 0
720 4
750 0
780 4
810 0
840 0
870 4
900 4
930 4
960 4
990 4
1020 4
1050 4
1080 4
1110 4
1140 4
1170 4
1200 4
1230 4
1260 4
1290 4
1320 4
1350 4
1380 0
1410 0
1440 0
1470 0
1500 0
1530 0
1560 0
1590 5
1620 5
1650 5
1680 1
1710 5
1740 1
1770 1
1800 0
1830 0
1860 0
1890 1
1920 2
1950 2
1980 1
2010 1
2040 1
2070 1
2100 1
2130 1
2160 1
2190 1
2220 1
2250 1
2280 1
2310 5
2340 1
2370 1
2400 0
2430 1
2460 5
2490 0
2520 1
2550 0
2580 0
2610 0
2640 5
2670 5
2700 5
2730 5
2760 5
2790 1
2820 1
2850 1
2880 2
2910 2
2940 5
2970 1
3000 0
3030 1
3060 0
3090 0
3120 0
3150 0
