0 2
30 2
60 2
90 2
120 5
150 5
180 5
210 2
240 2
270 2
300 5
330 5
360 3
390 3
420 5
450 5
480 3
510 5
540 5
570 5
600 2
630 2
660 2
690 2
720 2
750 2
780 10
810 10
840 2
870 2
900 2
930 2
960 2
990 5
1020 5
1050 10
1080 10
1110 10
1140 5
1170 5
1200 5
1230 5
1260 5
1290 7
1320 2
1350 2
1380 2
1410 2
1440 2
1470 2
1500 2
1530 1
1560 10
1590 10
1620 2
1650 2
1680 2
1710 2
1740 2
1770 2
1800 2
1830 2
1860 2
1890 2
1920 2
1950 2
1980 2
2010 2
2040 2
2070 1
2100 1
2130 10
2160 10
2190 10
2220 10
2250 2
2280 2
2310 2
2340 2
2370 2
2400 2
2430 10
2460 10
2490 10
2520 2
2550 2
2580 10
2610 10
2640 2
2670 2
2700 5
2730 5
2760 2
2790 2
2820 2
2850 2
2880 7
2910 7
2940 1
2970 1
3000 5
3030 2
3060 2
3090 2
3120 5
3150 5
