0 10
30 10
60 10
90 10
120 6
150 0
180 0
210 0
240 0
270 10
300 10
330 10
360 6
390 6
420 6
450 6
480 6
510 10
540 10
570 10
600 0
630 3
660 0
690 0
720 10
750 10
780 0
810 0
840 0
870 0
900 0
930 0
960 6
990 6
1020 6
1050 0
1080 0
1110 6
1140 10
1170 6
1200 6
1230 6
1260 6
1290 2
1320 10
1350 10
1380 0
1410 0
1440 0
1470 0
1500 6
1530 10
1560 0
1590 0
1620 0
1650 0
1680 10
1710 10
1740 10
1770 10
1800 0
1830 0
1860 10
1890 10
1920 0
1950 0
1980 10
2010 10
2040 0
2070 10
2100 10
2130 10
2160 10
2190 10
2220 10
2250 3
2280 3
2310 0
2340 3
2370 0
2400 3
2430 3
2460 0
2490 3
2520 10
2550 10
2580 0
2610 0
2640 6
2670 6
2700 6
2730 6
2760 10
2790 10
2820 10
2850 10
2880 0
2910 0
2940 10
2970 10
3000 10
3030 6
3060 0
3090 0
3120 3
3150 0
