###############################################################################
## t01CH_WTD
###############################################################################
7.099999999999994 7.5 7.200000000000003 (1,0)
7.099999999999994 7.299999999999997 7.200000000000003 (1,30)
7.0 7.5 7.100000000000001 (1,60)
7.0 7.5 7.199999999999996 (1,90)
7.099999999999994 6.899999999999999 7.100000000000001 (1,120)
7.099999999999994 6.899999999999999 7.0 (1,150)
6.909999999999997 7.399999999999999 6.899999999999999 (1,180)
6.909999999999997 7.399999999999999 7.100000000000001 (1,210)
7.099999999999994 7.5 7.200000000000003 (1,240)
7.099999999999994 7.5 7.100000000000001 (1,270)
7.299999999999997 7.700000000000003 7.100000000000001 (1,300)
7.299999999999997 7.700000000000003 7.199999999999996 (1,330)
6.900000000000006 7.5 7.0 (1,360)
6.900000000000006 7.5 7.299999999999997 (1,390)
7.0 7.400000000000006 7.200000000000003 (1,420)
7.099999999999994 7.400000000000006 7.400000000000006 (1,450)
7.099999999999994 7.400000000000006 7.399999999999999 (1,480)
7.699999999999996 7.5 7.399999999999999 (1,510)
###############################################################################
## t02CH_WTD
###############################################################################
7.699999999999996 7.5 7.5 (2,0)
7.0 7.600000000000001 7.200000000000003 (2,30)
7.0 7.600000000000001 7.400000000000006 (2,60)
7.299999999999997 7.600000000000001 7.600000000000001 (2,90)
7.299999999999997 7.600000000000001 7.600000000000001 (2,120)
7.099999999999994 7.399999999999999 7.600000000000001 (2,150)
7.099999999999994 7.399999999999999 7.600000000000001 (2,180)
7.099999999999994 6.899999999999999 7.300000000000004 (2,210)
7.099999999999994 6.899999999999999 7.299999999999997 (2,240)
6.900000000000006 7.600000000000001 7.099999999999994 (2,270)
6.900000000000006 7.600000000000001 7.0 (2,300)
7.200000000000003 7.300000000000004 6.900000000000006 (2,330)
7.200000000000003 7.300000000000004 6.899999999999999 (2,360)
7.099999999999994 7.300000000000004 7.299999999999997 (2,390)
7.099999999999994 7.300000000000004 7.100000000000001 (2,420)
7.099999999999994 7.400000000000006 7.200000000000003 (2,450)
7.099999999999994 7.400000000000006 7.200000000000003 (2,480)
7.200000000000003 6.509999999999998 7.199999999999996 (2,510)
###############################################################################
## t03CH_WTD
###############################################################################
7.0 7.109999999999999 7.300000000000004 (3,0)
7.0 7.200000000000003 7.5 (3,30)
7.0 7.200000000000003 7.399999999999999 (3,60)
7.200000000000003 7.299999999999997 7.5 (3,90)
7.200000000000003 7.299999999999997 7.5 (3,120)
6.300000000000004 7.099999999999994 7.399999999999999 (3,150)
6.300000000000004 7.099999999999994 7.399999999999999 (3,180)
7.200000000000003 7.209999999999994 7.5 (3,210)
7.200000000000003 7.209999999999994 7.399999999999999 (3,240)
7.299999999999997 7.209999999999994 7.399999999999999 (3,270)
7.299999999999997 7.209999999999994 7.200000000000003 (3,300)
7.099999999999994 7.200000000000003 7.200000000000003 (3,330)
7.099999999999994 7.200000000000003 7.399999999999999 (3,360)
7.200000000000003 7.299999999999997 7.399999999999999 (3,390)
7.200000000000003 7.299999999999997 7.299999999999997 (3,420)
7.200000000000003 7.209999999999994 7.100000000000001 (3,450)
7.600000000000001 7.209999999999994 7.100000000000001 (3,480)
7.600000000000001 7.109999999999999 7.299999999999997 (3,510)
